trades,yes_trades,no_trades,wins,losses,win_rate,gross_pnl_dollars,total_fees_dollars,net_pnl_dollars,avg_pnl_per_trade_dollars,turnover_dollars,ending_equity_dollars,return_pct,peak_equity_dollars,max_drawdown_dollars,max_drawdown_pct,avg_hold_minutes,skipped_due_capital,skipped_due_open_ticker,model,log_loss
3694,1907,1787,1781,1913,0.48213318895506224,478.45350055836496,65.10000000000382,413.3535005583626,0.11189861953393682,1302.5464994416375,423.35350055836267,4133.535005583626,423.35350055836267,4.258700004816092,14.96193780265738,9.273646912980523,0,765741,LightGBM,0.4978471377754024
