trades,yes_trades,no_trades,wins,losses,win_rate,gross_pnl_dollars,total_fees_dollars,net_pnl_dollars,avg_pnl_per_trade_dollars,turnover_dollars,ending_equity_dollars,return_pct,peak_equity_dollars,max_drawdown_dollars,max_drawdown_pct,avg_hold_minutes,skipped_due_capital,skipped_due_open_ticker,model,log_loss
1443244,801986,641258,871512,571732,0.603856312584705,50572.334353145365,24880.900000237496,25691.43435312076,0.017801171772147163,820939.6656475037,26691.43435312136,2569.143435312136,26691.43435312136,934.300859828538,73.28791497059984,8.301982376519335,0,0,LightGBM,0.4978455081547973
29058,14396,14662,9064,19994,0.3119278684011288,-490.973692808955,508.999999999806,-999.9736928089515,-0.0344130254253201,9554.97369280859,0.026307191050228884,-99.99736928089497,1000.4200001655519,1000.3936929745016,99.99737038533357,7.969289956081454,1904858,0,PySR (Symbolic Regression),0.50732969659397
148573,79349,69224,87345,61228,0.5878928203643999,1490.576145495013,2490.559999999996,-999.9838545052477,-0.0067305893702439045,85854.42385449,0.01614549481836569,-99.99838545051817,1110.8453974066674,1110.829251911849,99.9985465578868,7.760598899018787,1100216,0,XGBoost,0.4998710710380831
153021,78076,74945,89895,63126,0.5874683866920226,1588.1041740316612,2588.090000000262,-999.9858259685349,-0.006534958116654151,88306.89582595327,0.014174031465933323,-99.9985825968534,1101.0200903318869,1101.005916300421,99.99871264551933,7.78168116239614,1139637,0,CatBoost,0.4996930274331094
65807,37753,28054,43112,22695,0.6551278739343839,221.67333071939674,1221.6699999991688,-999.9966692807081,-0.015195901184991083,42890.326669279195,0.003330719281219238,-99.99966692807187,1052.0886119661188,1052.0852812468377,99.99968341836959,8.475249871524301,1276365,0,Machine Learning (Logistic Regression),0.5023153795340147
