trades,yes_trades,no_trades,wins,win_rate,gross_pnl_dollars,total_fees_dollars,net_pnl_dollars,avg_pnl_per_trade_dollars,turnover_dollars,ending_equity_dollars,return_pct,peak_equity_dollars,max_drawdown_dollars,max_drawdown_pct,avg_hold_minutes,skipped_due_capital,skipped_due_open_ticker,model,log_loss
438046,259874,178172,263407,0.6013226921373555,28447.17520570767,7888.770000084126,20558.40520570588,0.04693206924776366,234959.8247942454,30558.4052057088,205.584052057088,30558.4052057088,200.84979980483695,1.4478518675351368,7.831988826707387,0,0,LightGBM,0.4978337965760816
247190,154266,92924,144011,0.5825923378777459,14418.132253643413,4627.2000000109465,9790.932253644061,0.03960893342628772,129592.86774632864,19790.932253637708,97.90932253637708,19790.932253637708,343.8031030596594,3.2418133448168165,7.120533596610992,0,0,CatBoost,0.499679305952271
190366,106174,84192,113365,0.5955107529705935,10996.924767973003,3467.009999999827,7529.9147679765565,0.03955493506181018,102368.07523200416,17529.914767967362,75.29914767967362,17529.914767967362,251.71759479076172,2.385729639885236,6.693917423386001,0,0,XGBoost,0.49985482733601927
37338,18343,18995,22246,0.5958005249343832,1414.5783148282305,714.3099999996325,700.2683148282402,0.01875484264899674,20831.421685170902,10700.268314828647,7.00268314828647,10703.852814906906,46.59159952608752,0.453220866093235,7.813638345696048,0,0,Machine Learning (Logistic Regression),0.502295821634966
0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,10000.0,0.0,0.0,0.0,0,0,Momentum-Adjusted Gaussian,0.5032785681441307
178133,89172,88961,8376,0.047021046072316754,-1403.2650842344012,1781.329999998525,-3184.595084233137,-0.017877625618123186,9779.265084232748,6815.404915781551,-31.84595084218449,10000.0,3272.491280908348,32.72491280908348,4.660397809332697,0,0,Student-T df=5,0.5053906359308622
575709,277627,298082,418778,0.7274126338132633,-836.6174876147351,9163.120000119548,-9999.737487625422,-0.01736943054151563,446917.61748781946,0.2625123751763453,-99.99737487624823,10008.555499494703,10008.292987119527,99.99737712025286,7.376480412877901,1615244,0,Standard Gaussian,0.5022076982232749
510175,278598,231577,133716,0.2620982996030774,-1208.2236989225294,8791.76000010695,-9999.98369892492,-0.01960108531175561,134924.22369880072,0.016301073461321147,-99.99983698926539,10004.555300023778,10004.538998950316,99.99983706348785,7.887028644613508,811391,0,PySR (Symbolic Regression),0.5073127929472289
656792,329777,327015,59127,0.09002393451808183,-2595.240435010654,7404.750000104505,-9999.990435014199,-0.015225505845098903,61722.24043482731,0.009564989957247479,-99.99990435010044,10003.859900318163,10003.850335328205,99.99990438700608,5.2009246870593016,242394,0,Student-T df=3,0.5086388605324308
