trades,yes_trades,no_trades,wins,win_rate,gross_pnl_dollars,total_fees_dollars,net_pnl_dollars,avg_pnl_per_trade_dollars,turnover_dollars,ending_equity_dollars,return_pct,peak_equity_dollars,max_drawdown_dollars,max_drawdown_pct,avg_hold_minutes,skipped_due_capital,skipped_due_open_ticker,model,log_loss
438002,259781,178221,263375,0.6013100396801841,28478.95670763074,7887.770000084092,20591.18670762889,0.0470116271332754,234896.0432923203,30591.186707631834,205.91186707631834,30591.186707631834,204.13129967540226,1.5121839092717801,7.8305491216426315,0,0,LightGBM,0.49784675834273867
247145,154222,92923,143867,0.5821157620020636,14327.207751941613,4626.43000001093,9700.777751942207,0.039251361556746876,129539.79224803006,19700.777751935795,97.00777751935794,19700.777751935795,350.25580314386025,3.3125708046197913,7.120243727771968,0,0,CatBoost,0.4996919126142034
190432,106168,84264,113349,0.5952203411191397,10968.511867196858,3468.009999999833,7500.501867200558,0.03938677253403083,102380.48813277963,17500.501867191233,75.00501867191234,17500.501867191233,247.01169483418744,2.3492029771510943,6.691597847593556,0,0,XGBoost,0.499869110428848
36872,17933,18939,21979,0.5960891733564765,1447.5584153208995,704.7099999996411,742.8484153209082,0.020146680823413653,20531.441584678232,10742.848415321245,7.428484153212445,10746.432915399504,47.564699336566264,0.47248874618710335,7.811195218154257,0,0,Machine Learning (Logistic Regression),0.5023142474940174
0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,10000.0,0.0,0.0,0.0,0,0,Standard Gaussian,0.5022197393812745
0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,10000.0,0.0,0.0,0.0,0,0,Momentum-Adjusted Gaussian,0.5032890650461445
178126,89190,88936,8380,0.04704534992084255,-1398.143983986661,1781.259999998525,-3179.403983985394,-0.017849185318175864,9778.143983984986,6820.596016028996,-31.79403983971004,10000.0,3267.1187805850486,32.67118780585049,4.659833036399861,0,0,Student-T df=5,0.5054006339659168
656774,329788,326986,59122,0.09001878880710869,-2595.705535736726,7404.280000104483,-9999.98553573998,-0.01522591566618042,61717.705535553105,0.014464263917020992,-99.99985535736083,10003.819500296491,10003.805036032574,99.99985541258599,5.20074225803514,242384,0,Student-T df=3,0.5086477241406939
510365,278684,231681,133768,0.2621026128359116,-1204.1280001262428,8795.870000107041,-9999.998000128688,-0.019593816190625703,134972.12800000398,0.0019998697168197715,-99.99998000130283,10004.555300023778,10004.55330015406,99.99998001040868,7.887849938211519,811343,0,PySR (Symbolic Regression),0.5073285119382163
