tte_bucket,momentum_bucket,momentum_bucket_start_cents,momentum_bucket_end_cents_exclusive,sample_size,best_model,best_log_loss,Standard Gaussian,Student-T df=5,Student-T df=3,Momentum-Adjusted Gaussian,Machine Learning (Logistic Regression),XGBoost,LightGBM,CatBoost,PySR (Symbolic Regression)
14,-22c,-22,-21,16,LightGBM,0.517717069097974,0.8348492779348546,0.7678809170957676,0.7413062398604584,0.9324313135821422,0.8009007984845825,0.5917856495647779,0.517717069097974,0.5726449398078051,0.9387468612916121
14,-21c,-21,-20,12,Momentum-Adjusted Gaussian,0.5485193809982367,0.5572030741508026,0.5616451394409825,0.5646365969713244,0.5485193809982367,0.6116263719642628,0.5796302929506741,0.573699603462965,0.5970069956886112,0.5799400451380636
14,-20c,-20,-19,23,LightGBM,0.6586806973990847,0.6666633264060927,0.6656954170168055,0.665276421372339,0.6706908666755631,0.6748265487487349,0.6589561136334604,0.6586806973990847,0.6640046432608773,0.6589488097423212
14,-19c,-19,-18,23,LightGBM,0.701308796798688,0.729166091849512,0.7247870500593412,0.7222471633896262,0.730382315504074,0.7579239951002243,0.7220508764267741,0.701308796798688,0.7018462212506876,0.7107118810612943
14,-18c,-18,-17,25,Machine Learning (Logistic Regression),0.5848608485698863,0.5951884563364768,0.5990265824542624,0.6015545450645439,0.5992216783887546,0.5848608485698863,0.6354403423294418,0.6214846210836307,0.6170007198170266,0.5971734606939039
14,-17c,-17,-16,33,LightGBM,0.6735622280549658,0.7095342653202688,0.7048586874206988,0.7022548785399754,0.7124059810879599,0.7168783787981763,0.7015796267273517,0.6735622280549658,0.6810632607885965,0.6890606058323904
14,-16c,-16,-15,38,Momentum-Adjusted Gaussian,0.5940128036680385,0.5961657831389947,0.5986298282630743,0.6003925096598951,0.5940128036680385,0.6122393336337236,0.611457927726117,0.611921820358328,0.6078948115476213,0.6092220904415693
14,-15c,-15,-14,47,LightGBM,0.69179058338845,0.7320709752940766,0.7236323845358099,0.7192215816509606,0.741843035053179,0.7326283596166626,0.7060987862064411,0.69179058338845,0.6931981686530472,0.712236366946356
14,-14c,-14,-13,51,LightGBM,0.67044511649208,0.6941045963411909,0.6918064904585766,0.6905458281490062,0.6912415743197153,0.717522720208074,0.6939245363164818,0.67044511649208,0.6809395572133219,0.6844806726838343
14,-13c,-13,-12,69,Student-T df=3,0.6592616613075727,0.6631987016140959,0.6604174191025336,0.6592616613075727,0.6700827336760383,0.6608046022158166,0.6624837337603318,0.667790544091762,0.6598023872561672,0.6605530495998979
14,-12c,-12,-11,64,Momentum-Adjusted Gaussian,0.633551406005938,0.6338481053060046,0.6347782215052726,0.6355355299347474,0.633551406005938,0.6419561810247576,0.63798217994447,0.6335619403583684,0.6380808457449451,0.6403156102305576
14,-11c,-11,-10,95,LightGBM,0.6581368751924105,0.6721610959758468,0.6712235469290829,0.6708047857218238,0.6721700741645296,0.681194223872131,0.6678514287355873,0.6581368751924105,0.6667302181887121,0.6682598944156359
14,-10c,-10,-9,136,Standard Gaussian,0.6389219920574815,0.6389219920574815,0.6402674955497443,0.6412126871205821,0.640172196048313,0.6407060769440031,0.646043031482012,0.6495211176776791,0.6442962581124436,0.6408320050674812
14,-9c,-9,-8,172,LightGBM,0.6810083022842919,0.7020425083486613,0.6987779830494781,0.6970232665912445,0.7076488900299001,0.6978108837691277,0.6860247679904289,0.6810083022842919,0.6842508486026058,0.6904623271869192
14,-8c,-8,-7,205,LightGBM,0.6486032314886843,0.6623845044501173,0.6617868663771014,0.6616201043514643,0.6630199755562075,0.6653899644583902,0.6597243698303462,0.6486032314886843,0.6587073685729987,0.6626345308491141
14,-7c,-7,-6,350,LightGBM,0.6602256229035214,0.6709002680794067,0.6703358957908693,0.670120068476774,0.6707803977582728,0.6756913195369139,0.6666648868778312,0.6602256229035214,0.6661156574469769,0.669045467344417
14,-6c,-6,-5,495,LightGBM,0.6753499838355705,0.6920785775773587,0.6896366650079412,0.6883783735075211,0.6964653003977793,0.6913238892408664,0.6802467595823118,0.6753499838355705,0.6802872865211894,0.6843655239981593
14,-5c,-5,-4,871,LightGBM,0.6523862647421307,0.6553250298278872,0.6557244194928254,0.6561029561920193,0.6577357785017703,0.6536837642666066,0.655523669426663,0.6523862647421307,0.6547338371352505,0.6582445961927678
14,-4c,-4,-3,1956,LightGBM,0.6658353682037561,0.6703017579224829,0.6698774013797136,0.6697551446072495,0.6727750805966844,0.6700851702705987,0.6679384810708351,0.6658353682037561,0.6673826644507352,0.6701626951398532
14,-3c,-3,-2,4872,LightGBM,0.6560882086034717,0.6597104439821636,0.6599186447667413,0.6601853285631466,0.6613446593685727,0.6590545656891807,0.6585599095849703,0.6560882086034717,0.6579407544359321,0.6627845617097093
14,-2c,-2,-1,11578,LightGBM,0.661343538949435,0.6646678846112978,0.6646190279240236,0.6647264531910532,0.6675068756051042,0.6638922402103792,0.6626893777606513,0.661343538949435,0.6623010447868951,0.6661154099769308
14,-1c,-1,0,32322,LightGBM,0.6557182934543175,0.6581824754892217,0.6584284368519283,0.658717333554636,0.6599083451176367,0.6580378610024286,0.6570223076282278,0.6557182934543175,0.6568586295538853,0.6607254941348587
14,+0c,0,1,93381,LightGBM,0.654231634067122,0.6583190524286622,0.6583179200591536,0.6585016445303047,0.6583190524286622,0.6584061862382924,0.6563989215922467,0.654231634067122,0.6561718494321147,0.6606660791627065
14,+1c,1,2,31891,LightGBM,0.6572035944693787,0.6598976698074516,0.6600505420095475,0.6602855154300433,0.6602631420070513,0.6599532984597751,0.6585629042374662,0.6572035944693787,0.6583939559857855,0.6621888715914553
14,+2c,2,3,11573,LightGBM,0.6631524469014144,0.6652801723645746,0.6652167613180052,0.6653061733933036,0.6661313271068783,0.6654703342395782,0.6642177087433074,0.6631524469014144,0.6639873318851156,0.6667442572325561
14,+3c,3,4,4885,LightGBM,0.6571832550631633,0.6621746807848157,0.6622985954218987,0.6625047506432579,0.664435266610164,0.6616908445500937,0.6597633942058303,0.6571832550631633,0.6596576113671816,0.6650225735247334
14,+4c,4,5,1973,LightGBM,0.6518376856998166,0.6556280601887684,0.6561811062304671,0.6566309349344979,0.655883994921261,0.6554947566990115,0.6552886130145088,0.6518376856998166,0.6549093035333494,0.6595017084292386
14,+5c,5,6,898,LightGBM,0.6667887427522345,0.6766056841518493,0.6754589574994885,0.6749654413519064,0.6786915036134101,0.6771778812343332,0.672882299254514,0.6667887427522345,0.6726156557911535,0.6750030637044032
14,+6c,6,7,472,LightGBM,0.6641958338198569,0.6800281377066111,0.6784105457578492,0.6776084003091298,0.6834332415833554,0.6794402596941788,0.6708387802603218,0.6641958338198569,0.6688975704858111,0.6768893441765482
14,+7c,7,8,308,LightGBM,0.6557223618339596,0.6825346857258188,0.6798016717044814,0.6785239607378595,0.6910842543499034,0.675288756495258,0.6657376746062027,0.6557223618339596,0.6658496950539079,0.6795177225016132
14,+8c,8,9,220,Machine Learning (Logistic Regression),0.6095682263974735,0.613115585894126,0.6160098200932619,0.6178946235746503,0.61558804559451,0.6095682263974735,0.6165040243110923,0.6167202893488775,0.6204305279964099,0.6261401568988563
14,+9c,9,10,151,LightGBM,0.6598277765884701,0.7209147172494798,0.7077552505997953,0.7025486058809546,0.7240608796276232,0.7212459697300655,0.6723955398069035,0.6598277765884701,0.6700716054304743,0.7144198357280535
14,+10c,10,11,131,LightGBM,0.6458587928809991,0.6902825096680696,0.6856969638124545,0.6834274028574446,0.699940606651149,0.678593431801858,0.660793926344887,0.6458587928809991,0.6550078421233271,0.6850583931812
14,+11c,11,12,106,LightGBM,0.6406940233522265,0.6435813588103553,0.6442823385459285,0.6448593765844886,0.6445064091405669,0.6487353184560507,0.652829318237235,0.6406940233522265,0.6489914672319154,0.6476131407047018
14,+12c,12,13,65,Momentum-Adjusted Gaussian,0.6386441611926317,0.6431697056677635,0.6442202180850587,0.6449786825900103,0.6386441611926317,0.6669442406961967,0.6643336928993259,0.6535431521276136,0.6618065605492136,0.6465696275378428
14,+13c,13,14,55,CatBoost,0.6432929031801711,0.6918052888105167,0.6785397352809442,0.6729984450842831,0.7108436607612276,0.6777362529429264,0.6520920243632846,0.6509354538639737,0.6432929031801711,0.7175796096719275
14,+14c,14,15,52,LightGBM,0.6134123427866746,0.6295229050546294,0.6250754752770249,0.6238039427316295,0.6346749370183734,0.6408660722037288,0.6359148773873754,0.6134123427866746,0.6237111915179493,0.6480619221487174
14,+15c,15,16,45,XGBoost,0.6587204044420015,0.7106392640488602,0.7051323715746771,0.7022257553136819,0.7269591206875957,0.6717250019670442,0.6587204044420015,0.6616703061847962,0.661080879680649,0.6993040483914054
14,+16c,16,17,26,PySR (Symbolic Regression),0.6558304585210979,0.6653192182754851,0.6626648778254267,0.6614391219976714,0.668048432467717,0.6794509027485944,0.6768911713721777,0.6777307821235219,0.6854456705903875,0.6558304585210979
14,+17c,17,18,29,LightGBM,0.6119310437599665,0.7209798445922512,0.7059956606831426,0.6989449130486354,0.7364699792877841,0.7100317862595978,0.6446041005198211,0.6119310437599665,0.6260608838784414,0.7087611327337021
14,+18c,18,19,23,Machine Learning (Logistic Regression),0.6083425829265788,0.7103085201905214,0.7059750351378945,0.7036061388998468,0.7355733069776591,0.6083425829265788,0.6510389494573693,0.6532706385788452,0.6567549773274683,0.685329098312848
14,+19c,19,20,22,CatBoost,0.6473209328560264,0.7514701320894068,0.7376938726995479,0.7307758064234536,0.7763030428268287,0.6830040356795268,0.6896464013269404,0.6761334032578576,0.6473209328560264,0.7358218478131459
14,+20c,20,21,24,Machine Learning (Logistic Regression),0.6136216473967274,0.6243462618033145,0.6261694174752406,0.6274253496466949,0.6305814368735791,0.6136216473967274,0.624280361013034,0.6343280263338802,0.6261284915608559,0.6275260322047109
14,+21c,21,22,7,LightGBM,0.6322362822414364,0.7315506520952895,0.7270550099791361,0.7244569829276608,0.7489217721256846,0.6651503979057464,0.6918013931141599,0.6322362822414364,0.6678180095701342,0.7098938976528748
14,+22c,22,23,15,LightGBM,0.6074515281136175,0.8106534847852515,0.7997236421291096,0.7932960377741864,0.8465444986834175,0.6339219356197128,0.6352915401041801,0.6074515281136175,0.6665458916261559,0.7618219204606125
14,+23c,23,24,12,LightGBM,0.7054548121126495,0.8180022045139871,0.799629881235722,0.7900352245999466,0.826702549315525,0.8649634336422486,0.7187894960890894,0.7054548121126495,0.707198405176601,0.7842257212732506
14,+24c,24,25,6,Machine Learning (Logistic Regression),0.5265670376107322,0.5613794237572042,0.5643166458441563,0.5664620190261512,0.5722264435229577,0.5265670376107322,0.5862734636075903,0.5939330179227109,0.5898898519086141,0.5807258616239228
14,+25c,25,26,13,Machine Learning (Logistic Regression),0.5947978209599348,0.6666009431168637,0.6647696513294424,0.6639053825281841,0.6825899026438704,0.5947978209599348,0.6889655137552224,0.6843913185047401,0.7011802480217005,0.6523825739454321
14,+26c,26,27,14,XGBoost,0.672639621671259,0.964259345061121,0.897062362679659,0.8705154013720796,1.0260547251416454,0.8543948605082089,0.672639621671259,0.6952236038853178,0.6959321525456031,0.9862817002252467
14,+27c,27,28,10,Machine Learning (Logistic Regression),0.477879856317733,0.6365507859170337,0.6368154523000835,0.6371858258571125,0.6623805091132233,0.477879856317733,0.5572990736759948,0.5372583080384412,0.568532716135198,0.6387035518974836
14,+28c,28,29,7,Machine Learning (Logistic Regression),0.4335660881893089,0.5504508496622393,0.5546129018463516,0.5574849520502647,0.5687978551992903,0.4335660881893089,0.5031300214659915,0.5096285489168655,0.5940959318525246,0.5573933998968196
14,+29c,29,30,6,Momentum-Adjusted Gaussian,0.4957399751872939,0.5007470668542505,0.5098582225630927,0.5155638289226279,0.4957399751872939,0.5843779254741946,0.534648299535582,0.4967834604503225,0.5626365472821516,0.5304692205404395
14,+30c,30,31,7,CatBoost,0.7437510351498565,0.9355294243172425,0.9024802073202256,0.8845723740229953,0.959030569702498,0.9208725579290447,0.8348626114034824,0.8655604200671311,0.7437510351498565,0.8537080251583481
14,+31c,31,32,4,Machine Learning (Logistic Regression),0.56087188636723,0.5624048363467083,0.5687771636102524,0.5727642674963654,0.5683536956135622,0.56087188636723,0.5824698577334821,0.5760534554714419,0.5617143353093609,0.59044568495712
14,+32c,32,33,2,CatBoost,0.6777205088023254,1.4306006436148389,1.3206836552958487,1.264717618158199,1.5120658101560216,1.3104502470546882,0.715761955055868,0.9066734949475634,0.6777205088023254,1.27817627635215
14,+33c,33,34,3,XGBoost,0.528350735669765,1.910727298731998,1.706034124880082,1.6082130122002074,2.1218102973018915,1.248490343646444,0.528350735669765,0.547996864932498,0.5410273240550856,1.8137036484854006
14,+34c,34,35,5,Momentum-Adjusted Gaussian,0.5284416464527524,0.5346184151477275,0.5385435369507194,0.5413322647978707,0.5284416464527524,0.677007534325089,0.676821172132095,0.7231091168017504,0.7488827872575153,0.5431106536838577
14,+35c,35,36,8,LightGBM,0.5362381830222263,1.19117886021479,1.1030941306565285,1.0609070867498884,1.2706550533643974,1.0427694261385931,0.5663946623971067,0.5362381830222263,0.5564093903574329,1.121711420125049
14,+36c,36,37,1,Momentum-Adjusted Gaussian,0.18632957585757665,0.21072102837221335,0.23583429295195407,0.25143409112378806,0.18632957585757665,0.4654753430920742,0.5497897440307841,0.6233626089249416,0.5802042450369732,0.2856948426232783
14,+37c,37,38,4,PySR (Symbolic Regression),0.5873274262846451,0.642564363090338,0.6303639637961179,0.6247195889138049,0.6517389999614951,0.6912383462418077,0.8231158809730683,0.8115523220997709,0.8972363034934413,0.5873274262846451
