tte_bucket,probability_bucket,probability_bucket_start_cents,probability_bucket_end_cents,sample_size,best_model,best_log_loss,Standard Gaussian,Student-T df=5,Student-T df=3,Momentum-Adjusted Gaussian,Machine Learning (Logistic Regression),XGBoost,LightGBM,CatBoost,PySR (Symbolic Regression)
13,0-5c,0,5,1,PySR (Symbolic Regression),0.01005033585350145,0.040821993588932556,0.07278479440540088,0.09337813725187137,0.040821993588932556,0.04190567941289166,0.039570683452897146,0.047352534416389765,0.04822954734845287,0.01005033585350145
13,10-15c,10,15,2,CatBoost,0.09186280079191594,0.11653381558623642,0.14769065054419855,0.16693215209634962,0.0943106793074923,0.10756114689774887,0.10833051560932022,0.1319089433104375,0.09186280079191594,0.16057008190894106
13,15-20c,15,20,3,Momentum-Adjusted Gaussian,0.16664835041207968,0.18243315476747787,0.20944237191176154,0.22617462844067338,0.16664835041207968,0.16746235862050593,0.18872680322207558,0.1921135144320202,0.1898525388527701,0.25164203328617224
13,20-25c,20,25,10,Machine Learning (Logistic Regression),0.37165108854623746,0.38286954214343755,0.3951030373347958,0.4030947267005197,0.3778752567297937,0.37165108854623746,0.43112557456718764,0.43474328306692495,0.4177309354491384,0.42972601843029734
13,25-30c,25,30,13,Machine Learning (Logistic Regression),0.3685258830550012,0.3896714058656984,0.4033177294782231,0.41196311713621364,0.3940910683410928,0.3685258830550012,0.4335971374987751,0.43189899346148397,0.4303218356630433,0.44755082522130735
13,30-35c,30,35,26,LightGBM,0.6355007575387932,0.646595756360164,0.64545610479341,0.6449929896391301,0.6543167947341021,0.645694299019375,0.6436592908341658,0.6355007575387932,0.6428510210837713,0.6452075713580103
13,35-40c,35,40,32,PySR (Symbolic Regression),0.7241878962116964,0.745736593221793,0.7410989345466765,0.7383309544876095,0.7502261866508535,0.7504217602147203,0.7414692069296807,0.7550487599866538,0.7273047129844106,0.7241878962116964
13,40-45c,40,45,36,CatBoost,0.6893011405337601,0.6922851052682047,0.6916305927548979,0.6912615412375197,0.6938385959016768,0.6924747398618956,0.6934906035390455,0.6999306321219749,0.6893011405337601,0.6894847533329401
13,45-50c,45,50,37,Machine Learning (Logistic Regression),0.6907159350602281,0.6978091160966072,0.6974644914699463,0.6972558378924563,0.7066165427181873,0.6907159350602281,0.6973856568920943,0.707141140215784,0.6945944135416059,0.6959545126062469
13,50-55c,50,55,49,Machine Learning (Logistic Regression),0.6835219236722755,0.6865120799122129,0.6867822817924207,0.6869534189993739,0.6881881809159793,0.6835219236722755,0.6918344955444983,0.6992839697683237,0.6894737992657639,0.688049487423571
13,55-60c,55,60,39,LightGBM,0.6635800786946205,0.6757323559874675,0.6761746758833117,0.6764724453114107,0.6716826523222801,0.6767958229597623,0.6720363857217009,0.6635800786946205,0.6731687232252269,0.6787389468403868
13,60-65c,60,65,31,Machine Learning (Logistic Regression),0.6557392892133399,0.6587219850448962,0.6590830197035629,0.6593873248157416,0.6632800643840358,0.6557392892133399,0.6593450653008321,0.663191946939664,0.66031442066558,0.6625848414200635
13,65-70c,65,70,16,LightGBM,0.617334953274078,0.6240442734076452,0.6247428638182548,0.625367224210188,0.6207996922259409,0.6278372762619671,0.6176429342018053,0.617334953274078,0.6263304531917114,0.6307094670908026
13,70-75c,70,75,18,Machine Learning (Logistic Regression),0.5728593704766167,0.5764790408714717,0.5784217157034542,0.5799429351234031,0.5849937997216198,0.5728593704766167,0.5957977173331025,0.5950412136974479,0.5850705958688582,0.5867593336224932
13,75-80c,75,80,12,PySR (Symbolic Regression),0.6359341186013596,0.6599533563934394,0.6510583422062056,0.6465926356247899,0.6626800794529036,0.6759614442077688,0.6424725181610411,0.6483998034667792,0.6526753968984547,0.6359341186013596
13,80-85c,80,85,8,Momentum-Adjusted Gaussian,0.38920425444201523,0.3983187195645146,0.40564829403259495,0.4112338242889215,0.38920425444201523,0.3956123332389056,0.423145578231125,0.4170811655179443,0.4073756043089769,0.4259976570394093
13,85-90c,85,90,2,Machine Learning (Logistic Regression),0.12006220944799026,0.1395263668888225,0.16927441537351678,0.18765816445098382,0.15143169062844097,0.12006220944799026,0.1591276410655905,0.1385753456117964,0.1499419705182649,0.19290722087981974
13,90-95c,90,95,2,Machine Learning (Logistic Regression),0.0940287556950266,0.10536054214877988,0.13708693215355616,0.15669678346610263,0.10536054214877988,0.0940287556950266,0.11828351435593253,0.11329489464407122,0.10646791661656514,0.14147755934193765
12,5-10c,5,10,1,XGBoost,0.0550728773576016,0.06187540229138055,0.09470556555737818,0.11532107786263669,0.06187540229138055,0.05903598511585366,0.0550728773576016,0.061250163346465505,0.05558511477644601,0.055667803413241075
12,10-15c,10,15,9,Momentum-Adjusted Gaussian,0.5199696913983776,0.5630436119682956,0.5445906238275096,0.5372144431921542,0.5199696913983776,0.5893134971743371,0.6024691256996478,0.5839868727718335,0.5702116049741408,0.5337983391332044
12,15-20c,15,20,11,PySR (Symbolic Regression),0.5990061602359854,0.6265681103229809,0.6117026118882869,0.6048712700574338,0.6143691474056229,0.6447637837745315,0.6130226964330073,0.606508309857861,0.6136052509995008,0.5990061602359854
12,20-25c,20,25,15,PySR (Symbolic Regression),0.587489211454457,0.5963798241454984,0.5906990898792387,0.5883193620700727,0.6021192071020883,0.6015353239014406,0.5899911859501065,0.6011931609483802,0.5938008747928917,0.587489211454457
12,25-30c,25,30,14,LightGBM,0.7177196473540173,0.7620836827663734,0.749422441025014,0.742335414100678,0.7590863975126066,0.7836222652227711,0.7187468900088351,0.7177196473540173,0.732413580801561,0.7222275600719339
12,30-35c,30,35,19,Machine Learning (Logistic Regression),0.5839875895912939,0.5861319279173469,0.5887257564428441,0.590539704149198,0.5885805967038241,0.5839875895912939,0.5950412148027472,0.6334812234863249,0.5978531509702282,0.6019873253950179
12,35-40c,35,40,26,Machine Learning (Logistic Regression),0.566778774602328,0.5789395763105628,0.5831482756027164,0.5858643951323075,0.5914882865605615,0.566778774602328,0.5996349971343294,0.5706564987102134,0.5819266153207837,0.6025454854615339
12,40-45c,40,45,25,Machine Learning (Logistic Regression),0.6463535808446599,0.650981214906811,0.6525065113033302,0.6534879564195932,0.6533761133439477,0.6463535808446599,0.6553768301810922,0.6568116014978123,0.661370966628677,0.6600458706594304
12,45-50c,45,50,30,CatBoost,0.6770321840671207,0.679418237544454,0.680012336360416,0.6803864938569171,0.6813480864224843,0.681165346748782,0.6780131242065512,0.6833764647179849,0.6770321840671207,0.683084524455104
12,50-55c,50,55,22,Machine Learning (Logistic Regression),0.6672630782817021,0.6721092007139672,0.6730562087039927,0.6736504932348238,0.6729376060554597,0.6672630782817021,0.6735363768395376,0.6753784361209436,0.6846263903520772,0.6774573999971835
12,55-60c,55,60,26,PySR (Symbolic Regression),0.7140791789936068,0.7246937850655629,0.7226417534644393,0.7213900182931183,0.7149759750051268,0.7371094562976138,0.7203172212740017,0.7423671982580812,0.7142464129376939,0.7140791789936068
12,60-65c,60,65,27,PySR (Symbolic Regression),0.6916172470676669,0.6982910717856418,0.6966608343355648,0.6957249443666197,0.6948652423353585,0.7057436185924423,0.7214228241135143,0.7336523233743958,0.7081688084132305,0.6916172470676669
12,65-70c,65,70,25,PySR (Symbolic Regression),0.6633930986720494,0.6680897005022095,0.6667179912116653,0.666037844132752,0.67729754140215,0.6690237416243469,0.6878345821646781,0.7042755154749258,0.6801153488570227,0.6633930986720494
12,70-75c,70,75,22,Machine Learning (Logistic Regression),0.48759629999697407,0.5006045273785947,0.5071892263298056,0.511546089338986,0.5082677529822802,0.48759629999697407,0.5167136847491866,0.5108737053456529,0.508102996582847,0.5316483850389125
12,75-80c,75,80,13,Momentum-Adjusted Gaussian,0.522579018964877,0.5346542826622989,0.5358148975171082,0.5372277297677455,0.522579018964877,0.5446433811017541,0.5255450694765038,0.5372804807307835,0.5263152280438945,0.5433962364690549
12,80-85c,80,85,10,Machine Learning (Logistic Regression),0.3429901377837762,0.35716242032545886,0.36829283115748335,0.3760269644425022,0.37211935723714923,0.3429901377837762,0.36879603321710863,0.3803271266075957,0.37242596516581516,0.3933876598473024
12,85-90c,85,90,2,Machine Learning (Logistic Regression),0.13213565864163923,0.1450424674766751,0.17450800893190188,0.19271042333877736,0.13354770880734387,0.13213565864163923,0.15199168137597052,0.14173158579662226,0.1373128244341412,0.20222432422312234
12,90-95c,90,95,2,Machine Learning (Logistic Regression),0.07672213811164996,0.08361797420161761,0.11589624885546718,0.13600893066436967,0.08361797420161761,0.07672213811164996,0.09639371968467521,0.10100158904115028,0.09576622274922213,0.09824151177427193
12,95-100c,95,100,3,PySR (Symbolic Regression),0.028060175130154782,0.05129330693589688,0.08388161340435107,0.10455486343081366,0.044348611368993505,0.055524384579384946,0.09150001439681067,0.08315015031650096,0.1204565769108968,0.028060175130154782
