Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
0,0,0-0,f5,0.480000019,0-1,0-2,0-2,22451.1992,1718775.62,
0,1,0-1,f5,0.479999989,0-3,0-4,0-4,83215.3047,1623186.88,
0,2,0-2,f5,0.49000001,0-5,0-6,0-6,65178.7109,95588.7734,
0,3,0-3,f5,0.470000029,0-7,0-8,0-8,65902.1172,1600862.88,
0,4,0-4,f1,12.5166664,0-9,0-10,0-10,184.578125,22324.0215,
0,5,0-5,f2,0.25999999,0-11,0-12,0-12,34.4765625,23124.2637,
0,6,0-6,f2,0.00999999978,0-13,0-14,0-14,20746.3242,72464.5078,
0,7,0-7,f5,0.460000008,0-15,0-16,0-16,124704.172,1582936.75,
0,8,0-8,f2,0.230000004,0-17,0-18,0-18,43.8085938,17926.0664,
0,9,0-9,f1,9.80000019,0-19,0-20,0-20,67.9765625,22274.0215,
0,10,0-10,f1,13.1000004,0-21,0-22,0-22,22.4195709,49.9994888,
0,11,0-11,f1,12.8666668,0-23,0-24,0-24,10.453125,23094.7637,
0,12,0-12,f2,0.5,0-25,0-26,0-26,3.4311142,29.4996967,
0,13,0-13,f2,0.0,0-27,0-28,0-28,17740.7578,67317.5625,
0,14,0-14,f2,0.219999999,0-29,0-30,0-30,16.3359375,5146.94727,
0,15,0-15,Leaf,,,,,0.000559126725,1548674.12,
0,16,0-16,Leaf,,,,,-0.0573033243,34262.6484,
0,17,0-17,Leaf,,,,,0.0572105721,17897.5664,
0,18,0-18,Leaf,,,,,0.0191366598,28.4997082,
0,19,0-19,Leaf,,,,,-0.058668565,22044.5234,
0,20,0-20,Leaf,,,,,-0.0418402553,229.49765,
0,21,0-21,Leaf,,,,,-0.0181344058,28.2497101,
0,22,0-22,Leaf,,,,,0.0215748213,21.7497768,
0,23,0-23,Leaf,,,,,0.0580168813,23089.2637,
0,24,0-24,Leaf,,,,,0.0136837475,5.49994373,
0,25,0-25,Leaf,,,,,0.0308515392,20.7497864,
0,26,0-26,Leaf,,,,,0.00752000185,8.74991035,
0,27,0-27,Leaf,,,,,-0.0586071573,5013.19873,
0,28,0-28,Leaf,,,,,4.91575847e-05,62304.3594,
0,29,0-29,Leaf,,,,,0.058332812,5101.44775,
0,30,0-30,Leaf,,,,,0.0385221168,45.4995346,
1,0,1-0,f0,-0.0250688847,1-1,1-2,1-2,1546115.0,1718421.62,
1,1,1-1,f0,-0.674489737,1-3,1-4,1-4,254480.438,824935.438,
1,2,1-2,f0,0.738846779,1-5,1-6,1-6,258615.375,893486.25,
1,3,1-3,f0,-1.12639117,1-7,1-8,1-8,22040.5,378059.312,
1,4,1-4,f0,-0.279319078,1-9,1-10,1-10,26532.1797,446876.094,
1,5,1-5,f0,0.279319078,1-11,1-12,1-12,35834.4844,530903.562,
1,6,1-6,f0,1.22652805,1-13,1-14,1-14,22341.4375,362582.656,
1,7,1-7,f0,-1.40507162,1-15,1-16,1-16,2319.3125,212084.328,
1,8,1-8,f0,-0.877896309,1-17,1-18,1-18,2413.59375,165974.984,
1,9,1-9,f0,-0.495850354,1-19,1-20,1-20,4635.4375,233017.688,
1,10,1-10,f0,-0.150969222,1-21,1-22,1-22,2427.99316,213858.406,
1,11,1-11,f0,0.125661373,1-23,1-24,1-24,4792.58105,268530.25,
1,12,1-12,f0,0.495850354,1-25,1-26,1-26,5315.53125,262373.312,
1,13,1-13,f0,0.91536504,1-27,1-28,1-28,2364.1875,162128.531,
1,14,1-14,f0,1.55477357,1-29,1-30,1-30,2241.5,200454.109,
1,15,1-15,Leaf,,,,,-0.0564046539,139576.469,
1,16,1-16,Leaf,,,,,-0.0497861579,72507.875,
1,17,1-17,Leaf,,,,,-0.0431769527,82691.5,
1,18,1-18,Leaf,,,,,-0.0359389074,83283.4922,
1,19,1-19,Leaf,,,,,-0.0265612733,91427.3906,
1,20,1-20,Leaf,,,,,-0.0178951062,141590.281,
1,21,1-21,Leaf,,,,,-0.0100252992,101499.523,
1,22,1-22,Leaf,,,,,-0.00362390117,112358.891,
1,23,1-23,Leaf,,,,,0.00243411306,139217.812,
1,24,1-24,Leaf,,,,,0.0104552405,129312.438,
1,25,1-25,Leaf,,,,,0.0179684646,142473.031,
1,26,1-26,Leaf,,,,,0.0265407786,119900.297,
1,27,1-27,Leaf,,,,,0.0343133435,67790.1797,
1,28,1-28,Leaf,,,,,0.0416604206,94338.3594,
1,29,1-29,Leaf,,,,,0.049400419,73631.6094,
1,30,1-30,Leaf,,,,,0.0559857227,126822.508,
2,0,2-0,f0,-0.0250688847,2-1,2-2,2-2,1455454.5,1717957.62,
2,1,2-1,f0,-0.674489737,2-3,2-4,2-4,239782.438,824801.375,
2,2,2-2,f0,0.706302524,2-5,2-6,2-6,244015.312,893156.25,
2,3,2-3,f0,-1.12639117,2-7,2-8,2-8,20916.375,377947.719,
2,4,2-4,f0,-0.279319078,2-9,2-10,2-10,25019.4219,446853.688,
2,5,2-5,f0,0.279319078,2-11,2-12,2-12,31036.875,517567.562,
2,6,2-6,f0,1.22652805,2-13,2-14,2-14,23888.1875,375588.656,
2,7,2-7,f0,-1.40507162,2-15,2-16,2-16,2244.0625,211999.031,
2,8,2-8,f0,-0.877896309,2-17,2-18,2-18,2287.375,165948.672,
2,9,2-9,f0,-0.495850354,2-19,2-20,2-20,4280.46875,233006.484,
2,10,2-10,f0,-0.150969222,2-21,2-22,2-22,2335.55664,213847.188,
2,11,2-11,f0,0.125661373,2-23,2-24,2-24,4393.76172,268442.375,
2,12,2-12,f0,0.495850354,2-25,2-26,2-26,4092.07812,249125.188,
2,13,2-13,f0,0.877896309,2-27,2-28,2-28,2989.5,175308.938,
2,14,2-14,f0,1.64485347,2-29,2-30,2-30,2202.625,200279.734,
2,15,2-15,Leaf,,,,,-0.0548001304,139382.594,
2,16,2-16,Leaf,,,,,-0.0482916124,72616.4531,
2,17,2-17,Leaf,,,,,-0.041886244,82651.1484,
2,18,2-18,Leaf,,,,,-0.0348394848,83297.5234,
2,19,2-19,Leaf,,,,,-0.0257243309,91398.4688,
2,20,2-20,Leaf,,,,,-0.0173959676,141608.016,
2,21,2-21,Leaf,,,,,-0.0097487187,101571.758,
2,22,2-22,Leaf,,,,,-0.00347042549,112275.438,
2,23,2-23,Leaf,,,,,0.0023966555,139155.688,
2,24,2-24,Leaf,,,,,0.0100780148,129286.695,
2,25,2-25,Leaf,,,,,0.0174760651,142607.344,
2,26,2-26,Leaf,,,,,0.025248263,106517.859,
2,27,2-27,Leaf,,,,,0.0319442675,68262.6094,
2,28,2-28,Leaf,,,,,0.0399805121,107046.336,
2,29,2-29,Leaf,,,,,0.0484828055,88606.9062,
2,30,2-30,Leaf,,,,,0.0548215061,111672.82,
3,0,3-0,f0,-0.0250688847,3-1,3-2,3-2,1370378.5,1716337.0,
3,1,3-1,f0,-0.674489737,3-3,3-4,3-4,226746.125,823998.562,
3,2,3-2,f0,0.706302524,3-5,3-6,3-6,230695.125,892338.375,
3,3,3-3,f0,-1.12639117,3-7,3-8,3-8,19927.3125,377251.094,
3,4,3-4,f0,-0.279319078,3-9,3-10,3-10,23452.8359,446747.5,
3,5,3-5,f0,0.279319078,3-11,3-12,3-12,29171.2969,517485.281,
3,6,3-6,f0,1.22652805,3-13,3-14,3-14,22725.6875,374853.094,
3,7,3-7,f0,-1.47579098,3-15,3-16,3-16,2145.5625,211501.031,
3,8,3-8,f0,-0.84162122,3-17,3-18,3-18,2129.92188,165750.062,
3,9,3-9,f0,-0.467698812,3-19,3-20,3-20,4125.78125,232908.906,
3,10,3-10,f0,-0.150969222,3-21,3-22,3-22,2218.68262,213838.594,
3,11,3-11,f0,0.125661373,3-23,3-24,3-24,4176.98535,268565.719,
3,12,3-12,f0,0.495850354,3-25,3-26,3-26,3913.66406,248919.547,
3,13,3-13,f0,0.877896309,3-27,3-28,3-28,2801.26562,175191.578,
3,14,3-14,f0,1.64485347,3-29,3-30,3-30,2102.5,199661.531,
3,15,3-15,Leaf,,,,,-0.053664092,124200.625,
3,16,3-16,Leaf,,,,,-0.0475226901,87300.3984,
3,17,3-17,Leaf,,,,,-0.0401401445,95878.9766,
3,18,3-18,Leaf,,,,,-0.0332508422,69871.0859,
3,19,3-19,Leaf,,,,,-0.0243375916,107492.578,
3,20,3-20,Leaf,,,,,-0.0163277816,125416.336,
3,21,3-21,Leaf,,,,,-0.00948064122,101462.094,
3,22,3-22,Leaf,,,,,-0.0033610207,112376.5,
3,23,3-23,Leaf,,,,,0.00231192168,139307.406,
3,24,3-24,Leaf,,,,,0.00979985762,129258.32,
3,25,3-25,Leaf,,,,,0.016919313,142449.703,
3,26,3-26,Leaf,,,,,0.0245229676,106469.852,
3,27,3-27,Leaf,,,,,0.0310426876,68264.5625,
3,28,3-28,Leaf,,,,,0.038823422,106927.008,
3,29,3-29,Leaf,,,,,0.0471405238,88383.5391,
3,30,3-30,Leaf,,,,,0.0533426292,111277.984,
4,0,4-0,f0,-0.0250688847,4-1,4-2,4-2,1290391.0,1714187.88,
4,1,4-1,f0,-0.643345416,4-3,4-4,4-4,215227.188,822965.438,
4,2,4-2,f0,0.706302524,4-5,4-6,4-6,218479.312,891222.438,
4,3,4-3,f0,-1.03643334,4-7,4-8,4-8,22245.5625,391808.031,
4,4,4-4,f0,-0.253347099,4-9,4-10,4-10,19570.8281,431157.406,
4,5,4-5,f0,0.279319078,4-11,4-12,4-12,27440.3594,517356.281,
4,6,4-6,f0,1.22652805,4-13,4-14,4-14,21626.375,373866.156,
4,7,4-7,f0,-1.34075499,4-15,4-16,4-16,3393.875,237338.125,
4,8,4-8,f0,-0.80642128,4-17,4-18,4-18,1728.5,154469.906,
4,9,4-9,f0,-0.439913124,4-19,4-20,4-20,3552.44531,236393.719,
4,10,4-10,f0,-0.125661373,4-21,4-22,4-22,1477.48145,194763.688,
4,11,4-11,f0,0.125661373,4-23,4-24,4-24,3960.20703,268566.344,
4,12,4-12,f0,0.439913213,4-25,4-26,4-26,3641.96094,248789.922,
4,13,4-13,f0,0.91536504,4-27,4-28,4-28,2655.40625,174944.062,
4,14,4-14,f0,1.55477357,4-29,4-30,4-30,2035.5,198922.078,
4,15,4-15,Leaf,,,,,-0.0515952818,153293.422,
4,16,4-16,Leaf,,,,,-0.044091139,84044.6953,
4,17,4-17,Leaf,,,,,-0.0371902101,84720.7422,
4,18,4-18,Leaf,,,,,-0.0308108628,69749.1641,
4,19,4-19,Leaf,,,,,-0.0222609024,108079.555,
4,20,4-20,Leaf,,,,,-0.0148782209,128314.164,
4,21,4-21,Leaf,,,,,-0.00786832254,103332.953,
4,22,4-22,Leaf,,,,,-0.00263264147,91430.7266,
4,23,4-23,Leaf,,,,,0.00223410875,139253.828,
4,24,4-24,Leaf,,,,,0.00952503271,129312.523,
4,25,4-25,Leaf,,,,,0.0154927215,109915.258,
4,26,4-26,Leaf,,,,,0.0228022318,138874.656,
4,27,4-27,Leaf,,,,,0.030816596,80956.6094,
4,28,4-28,Leaf,,,,,0.0382311121,93987.4531,
4,29,4-29,Leaf,,,,,0.0452803746,73179.3359,
4,30,4-30,Leaf,,,,,0.0515775979,125742.742,
5,0,5-0,f0,-0.0250688847,5-1,5-2,5-2,1216519.88,1710362.12,
5,1,5-1,f0,-0.674489737,5-3,5-4,5-4,203553.875,821000.562,
5,2,5-2,f0,0.738846779,5-5,5-6,5-6,207097.125,889361.562,
5,3,5-3,f0,-1.17498684,5-7,5-8,5-8,18287.3125,374750.031,
5,4,5-4,f0,-0.279319078,5-9,5-10,5-10,20889.1797,446250.5,
5,5,5-5,f0,0.305480808,5-11,5-12,5-12,28195.5156,530258.125,
5,6,5-6,f0,1.22652805,5-13,5-14,5-14,18373.4375,359103.406,
5,7,5-7,f0,-1.47579098,5-15,5-16,5-16,1526.625,195933.641,
5,8,5-8,f0,-0.95416522,5-17,5-18,5-18,2521.54688,178816.391,
5,9,5-9,f0,-0.524400473,5-19,5-20,5-20,3768.08594,232586.375,
5,10,5-10,f0,-0.176374152,5-21,5-22,5-22,1952.39307,213664.125,
5,11,5-11,f0,0.150969222,5-23,5-24,5-24,4425.16699,287190.594,
5,12,5-12,f0,0.524400473,5-25,5-26,5-26,3425.89062,243067.547,
5,13,5-13,f0,0.91536504,5-27,5-28,5-28,1907.48438,161205.016,
5,14,5-14,f0,1.64485347,5-29,5-30,5-30,1971.09375,197898.391,
5,15,5-15,Leaf,,,,,-0.0510063916,122922.469,
5,16,5-16,Leaf,,,,,-0.0455247909,73011.1719,
5,17,5-17,Leaf,,,,,-0.0402143411,68552.9688,
5,18,5-18,Leaf,,,,,-0.0328852497,110263.422,
5,19,5-19,Leaf,,,,,-0.0244828109,73485.7578,
5,20,5-20,Leaf,,,,,-0.0162687767,159100.609,
5,21,5-21,Leaf,,,,,-0.0095227072,81503.2031,
5,22,5-22,Leaf,,,,,-0.00361887715,132160.922,
5,23,5-23,Leaf,,,,,0.00278074527,162942.203,
5,24,5-24,Leaf,,,,,0.0102971373,124248.375,
5,25,5-25,Leaf,,,,,0.0168430395,139335.406,
5,26,5-26,Leaf,,,,,0.0240443237,103732.148,
5,27,5-27,Leaf,,,,,0.0305358339,67492.6562,
5,28,5-28,Leaf,,,,,0.0371528566,93712.3594,
5,29,5-29,Leaf,,,,,0.0446691737,87736.3281,
5,30,5-30,Leaf,,,,,0.0506999828,110162.07,
6,0,6-0,f0,0.0,6-1,6-2,6-2,1146858.62,1706890.12,
6,1,6-1,f0,-0.643345416,6-3,6-4,6-4,205824.562,841899.688,
6,2,6-2,f0,0.772193134,6-5,6-6,6-6,186210.938,864990.438,
6,3,6-3,f0,-1.03643334,6-7,6-8,6-8,20508.5625,388514.188,
6,4,6-4,f0,-0.253347099,6-9,6-10,6-10,19732.0312,453385.5,
6,5,6-5,f0,0.33185333,6-11,6-12,6-12,26035.8672,520671.594,
6,6,6-6,f0,1.28155148,6-13,6-14,6-14,15496.0,344318.875,
6,7,6-7,f0,-1.34075499,6-15,6-16,6-16,3182.25,234771.219,
6,8,6-8,f0,-0.772193193,6-17,6-18,6-18,1571.73438,153742.969,
6,9,6-9,f0,-0.439913124,6-19,6-20,6-20,3212.76562,236077.172,
6,10,6-10,f0,-0.125661373,6-21,6-22,6-22,1673.61816,217308.328,
6,11,6-11,f0,0.150969222,6-23,6-24,6-24,4029.87793,283382.375,
6,12,6-12,f0,0.553384662,6-25,6-26,6-26,3222.0,237289.203,
6,13,6-13,f0,1.03643346,6-27,6-28,6-28,1815.89062,161322.547,
6,14,6-14,f0,1.75068581,6-29,6-30,6-30,1457.71875,182996.312,
6,15,6-15,Leaf,,,,,-0.0491151251,151354.672,
6,16,6-16,Leaf,,,,,-0.0418147407,83416.5391,
6,17,6-17,Leaf,,,,,-0.0347271226,97589.4766,
6,18,6-18,Leaf,,,,,-0.0284251738,56153.4922,
6,19,6-19,Leaf,,,,,-0.0210095663,107833.664,
6,20,6-20,Leaf,,,,,-0.0139834909,128243.5,
6,21,6-21,Leaf,,,,,-0.00742992247,103337.555,
6,22,6-22,Leaf,,,,,-0.00215807417,113970.773,
6,23,6-23,Leaf,,,,,0.00319614541,140316.266,
6,24,6-24,Leaf,,,,,0.0103515228,143066.109,
6,25,6-25,Leaf,,,,,0.0173156578,138104.672,
6,26,6-26,Leaf,,,,,0.0244036932,99184.5391,
6,27,6-27,Leaf,,,,,0.03187925,93119.8203,
6,28,6-28,Leaf,,,,,0.0383245982,68202.7266,
6,29,6-29,Leaf,,,,,0.0446347222,89999.7109,
6,30,6-30,Leaf,,,,,0.0499950536,92996.6016,
7,0,7-0,f0,0.0,7-1,7-2,7-2,1083816.38,1702219.75,
7,1,7-1,f0,-0.643345416,7-3,7-4,7-4,195662.875,839785.0,
7,2,7-2,f0,0.772193134,7-5,7-6,7-6,176969.125,862434.75,
7,3,7-3,f0,-1.08031929,7-7,7-8,7-8,19732.8125,386513.75,
7,4,7-4,f0,-0.253347099,7-9,7-10,7-10,18604.2422,453271.25,
7,5,7-5,f0,0.33185333,7-11,7-12,7-12,24426.5469,520237.312,
7,6,7-6,f0,1.28155148,7-13,7-14,7-14,14956.8125,342197.406,
7,7,7-7,f0,-1.40507162,7-15,7-16,7-16,2511.8125,220091.531,
7,8,7-8,f0,-0.84162122,7-17,7-18,7-18,1992.67188,166422.234,
7,9,7-9,f0,-0.439913124,7-19,7-20,7-20,3004.76562,235868.391,
7,10,7-10,f0,-0.125661373,7-21,7-22,7-22,1558.30762,217402.859,
7,11,7-11,f0,0.176374152,7-23,7-24,7-24,3845.34082,283142.312,
7,12,7-12,f0,0.553384662,7-25,7-26,7-26,3055.07031,237095.031,
7,13,7-13,f0,0.994457781,7-27,7-28,7-28,1719.79688,160563.875,
7,14,7-14,f0,1.75068581,7-29,7-30,7-30,1432.875,181633.516,
7,15,7-15,Leaf,,,,,-0.048360575,135729.188,
7,16,7-16,Leaf,,,,,-0.0417656526,84362.3594,
7,17,7-17,Leaf,,,,,-0.0354899541,81610.3125,
7,18,7-18,Leaf,,,,,-0.0289214738,84811.9141,
7,19,7-19,Leaf,,,,,-0.0204149876,107664.508,
7,20,7-20,Leaf,,,,,-0.0136167724,128203.883,
7,21,7-21,Leaf,,,,,-0.00722115394,103398.477,
7,22,7-22,Leaf,,,,,-0.00213530194,114004.391,
7,23,7-23,Leaf,,,,,0.00362573005,161796.297,
7,24,7-24,Leaf,,,,,0.0106904544,121346.008,
7,25,7-25,Leaf,,,,,0.0168212969,138057.594,
7,26,7-26,Leaf,,,,,0.0237267427,99037.4375,
7,27,7-27,Leaf,,,,,0.0305829402,79785.1406,
7,28,7-28,Leaf,,,,,0.036794927,80778.7344,
7,29,7-29,Leaf,,,,,0.0435700491,89474.7891,
7,30,7-30,Leaf,,,,,0.0489042178,92158.7344,
8,0,8-0,f0,-0.0501536094,8-1,8-2,8-2,1022181.88,1697334.12,
8,1,8-1,f0,-0.706302583,8-3,8-4,8-4,164797.812,790891.125,
8,2,8-2,f0,0.706302524,8-5,8-6,8-6,189106.844,906443.062,
8,3,8-3,f0,-1.17498684,8-7,8-8,8-8,14543.375,355662.281,
8,4,8-4,f0,-0.358458757,8-9,8-10,8-10,17192.0312,435228.812,
8,5,8-5,f0,0.253347158,8-11,8-12,8-12,24671.3672,540046.75,
8,6,8-6,f0,1.17498672,8-13,8-14,8-14,18714.9375,366396.281,
8,7,8-7,f0,-1.47579098,8-15,8-16,8-16,1465.75,192065.672,
8,8,8-8,f0,-0.95416522,8-17,8-18,8-18,1713.75,163596.609,
8,9,8-9,f0,-0.553384721,8-19,8-20,8-20,2502.92969,189852.594,
8,10,8-10,f0,-0.201893508,8-21,8-22,8-22,2902.18848,245376.234,
8,11,8-11,f0,0.0752697885,8-23,8-24,8-24,3237.80322,269649.062,
8,12,8-12,f0,0.439913213,8-25,8-26,8-26,3821.15625,270397.719,
8,13,8-13,f0,0.84162128,8-27,8-28,8-28,1833.1875,159158.297,
8,14,8-14,f0,1.55477357,8-29,8-30,8-30,2440.1875,207237.984,
8,15,8-15,Leaf,,,,,-0.0476988293,120257.008,
8,16,8-16,Leaf,,,,,-0.0422779731,71808.6719,
8,17,8-17,Leaf,,,,,-0.0371575765,67647.1406,
8,18,8-18,Leaf,,,,,-0.0309203509,95949.4688,
8,19,8-19,Leaf,,,,,-0.0237277243,72061.7656,
8,20,8-20,Leaf,,,,,-0.0166290309,117790.82,
8,21,8-21,Leaf,,,,,-0.0107241273,116777.789,
8,22,8-22,Leaf,,,,,-0.00419124309,128598.438,
8,23,8-23,Leaf,,,,,0.000338145823,118959.648,
8,24,8-24,Leaf,,,,,0.00695885066,150689.422,
8,25,8-25,Leaf,,,,,0.0132146198,132155.172,
8,26,8-26,Leaf,,,,,0.020349279,138242.531,
8,27,8-27,Leaf,,,,,0.0260523334,52477.1641,
8,28,8-28,Leaf,,,,,0.0329029523,106681.133,
8,29,8-29,Leaf,,,,,0.0404231586,85137.7969,
8,30,8-30,Leaf,,,,,0.047042843,122100.188,
9,0,9-0,f0,-0.0501536094,9-1,9-2,9-2,965669.0,1691839.62,
9,1,9-1,f0,-0.706302583,9-3,9-4,9-4,156843.469,788017.75,
9,2,9-2,f0,0.706302524,9-5,9-6,9-6,180553.812,903821.812,
9,3,9-3,f0,-1.22652817,9-7,9-8,9-8,14135.4375,353035.844,
9,4,9-4,f0,-0.358458757,9-9,9-10,9-10,16256.4688,434981.938,
9,5,9-5,f0,0.227544904,9-11,9-12,9-12,23383.0938,539649.25,
9,6,9-6,f0,1.17498672,9-13,9-14,9-14,18256.9375,364172.594,
9,7,9-7,f0,-1.55477357,9-15,9-16,9-16,1046.34375,177449.719,
9,8,9-8,f0,-0.95416522,9-17,9-18,9-18,2095.64062,175586.125,
9,9,9-9,f0,-0.553384721,9-19,9-20,9-20,2355.67188,189627.031,
9,10,9-10,f0,-0.201893508,9-21,9-22,9-22,2728.22656,245354.891,
9,11,9-11,f0,0.0752697885,9-23,9-24,9-24,2458.5,249311.781,
9,12,9-12,f0,0.412463188,9-25,9-26,9-26,4326.92969,290337.438,
9,13,9-13,f0,0.84162128,9-27,9-28,9-28,1736.09375,158591.094,
9,14,9-14,f0,1.55477357,9-29,9-30,9-30,2390.4375,205581.516,
9,15,9-15,Leaf,,,,,-0.0470367707,104242.086,
9,16,9-16,Leaf,,,,,-0.0423522443,73207.6328,
9,17,9-17,Leaf,,,,,-0.0366770141,80094.7422,
9,18,9-18,Leaf,,,,,-0.0300949141,95491.3828,
9,19,9-19,Leaf,,,,,-0.0230924115,71946.2578,
9,20,9-20,Leaf,,,,,-0.0162010361,117680.781,
9,21,9-21,Leaf,,,,,-0.0104417987,116696.906,
9,22,9-22,Leaf,,,,,-0.00410728203,128657.984,
9,23,9-23,Leaf,,,,,0.00028450432,118835.344,
9,24,9-24,Leaf,,,,,0.00624920055,130476.438,
9,25,9-25,Leaf,,,,,0.0120182084,135552.672,
9,26,9-26,Leaf,,,,,0.0193592403,154784.766,
9,27,9-27,Leaf,,,,,0.0253607724,52339.6953,
9,28,9-28,Leaf,,,,,0.0320378058,106251.398,
9,29,9-29,Leaf,,,,,0.0395098738,84545.2422,
9,30,9-30,Leaf,,,,,0.046086967,121036.266,
10,0,10-0,f0,0.0,10-1,10-2,10-2,912955.688,1685834.38,
10,1,10-1,f0,-0.643345416,10-3,10-4,10-4,169976.094,831429.312,
10,2,10-2,f0,0.80642134,10-5,10-6,10-6,153899.406,854405.062,
10,3,10-3,f0,-1.08031929,10-7,10-8,10-8,18142.8125,379190.875,
10,4,10-4,f0,-0.253347099,10-9,10-10,10-10,15687.5508,452238.469,
10,5,10-5,f0,0.358458757,10-11,10-12,10-12,22593.6875,532003.312,
10,6,10-6,f0,1.28155148,10-13,10-14,10-14,12007.3125,322401.781,
10,7,10-7,f0,-1.40507162,10-15,10-16,10-16,2369.75,214664.359,
10,8,10-8,f0,-0.80642128,10-17,10-18,10-18,1744.39062,164526.516,
10,9,10-9,f0,-0.439913124,10-19,10-20,10-20,2630.21094,235067.734,
10,10,10-10,f0,-0.125661373,10-21,10-22,10-22,1343.93164,217170.734,
10,11,10-11,f0,0.176374152,10-23,10-24,10-24,3846.83398,301076.438,
10,12,10-12,f0,0.582841575,10-25,10-26,10-26,2605.29688,230926.859,
10,13,10-13,f0,1.0803194,10-27,10-28,10-28,1167.95312,145409.516,
10,14,10-14,f0,1.75068581,10-29,10-30,10-30,1425.4375,176992.266,
10,15,10-15,Leaf,,,,,-0.0454417318,131984.359,
10,16,10-16,Leaf,,,,,-0.0389616638,82680.0078,
10,17,10-17,Leaf,,,,,-0.0323176794,95931.2656,
10,18,10-18,Leaf,,,,,-0.0260508005,68595.2422,
10,19,10-19,Leaf,,,,,-0.0188033842,107194.086,
10,20,10-20,Leaf,,,,,-0.0124316635,127873.648,
10,21,10-21,Leaf,,,,,-0.0066329292,103232.812,
10,22,10-22,Leaf,,,,,-0.00190720253,113937.914,
10,23,10-23,Leaf,,,,,0.00329849939,161829.641,
10,24,10-24,Leaf,,,,,0.0100997835,139246.781,
10,25,10-25,Leaf,,,,,0.0162021685,133780.047,
10,26,10-26,Leaf,,,,,0.0226573609,97146.8203,
10,27,10-27,Leaf,,,,,0.0297120418,92787.9375,
10,28,10-28,Leaf,,,,,0.0353097022,52621.5703,
10,29,10-29,Leaf,,,,,0.0406492203,87514.2969,
10,30,10-30,Leaf,,,,,0.0460380912,89477.9766,
11,0,11-0,f0,0.0501535349,11-1,11-2,11-2,861358.5,1679462.62,
11,1,11-1,f0,-0.643345416,11-3,11-4,11-4,182829.469,876977.75,
11,2,11-2,f0,0.80642134,11-5,11-6,11-6,129801.438,802484.875,
11,3,11-3,f0,-1.12639117,11-7,11-8,11-8,17678.1875,376349.469,
11,4,11-4,f0,-0.253347099,11-9,11-10,11-10,18720.0469,500628.312,
11,5,11-5,f0,0.385320395,11-11,11-12,11-12,16137.5156,482765.375,
11,6,11-6,f0,1.34075522,11-13,11-14,11-14,11773.5625,319719.5,
11,7,11-7,f0,-1.47579098,11-15,11-16,11-16,1897.1875,199766.797,
11,8,11-8,f0,-0.84162122,11-17,11-18,11-18,2072.84375,176582.672,
11,9,11-9,f0,-0.439913124,11-19,11-20,11-20,2419.34766,234791.281,
11,10,11-10,f0,-0.125661373,11-21,11-22,11-22,1883.35278,265837.031,
11,11,11-11,f0,0.201893434,11-23,11-24,11-24,2387.23828,270118.719,
11,12,11-12,f0,0.582841575,11-25,11-26,11-26,2060.55469,212646.641,
11,13,11-13,f0,1.0803194,11-27,11-28,11-28,1625.09375,159886.422,
11,14,11-14,f0,1.88079405,11-29,11-30,11-30,1045.0625,159833.062,
11,15,11-15,Leaf,,,,,-0.044938378,116394.578,
11,16,11-16,Leaf,,,,,-0.0390065834,83372.2188,
11,17,11-17,Leaf,,,,,-0.0325217061,92828.6328,
11,18,11-18,Leaf,,,,,-0.026010925,83754.0312,
11,19,11-19,Leaf,,,,,-0.0181747898,107037.469,
11,20,11-20,Leaf,,,,,-0.0120600667,127753.812,
11,21,11-21,Leaf,,,,,-0.0063911234,103270.211,
11,22,11-22,Leaf,,,,,-0.00121039408,162566.797,
11,23,11-23,Leaf,,,,,0.00492507545,133665.812,
11,24,11-24,Leaf,,,,,0.0105659869,136452.906,
11,25,11-25,Leaf,,,,,0.0161224641,115813.352,
11,26,11-26,Leaf,,,,,0.0220529586,96833.2891,
11,27,11-27,Leaf,,,,,0.0289403871,92294.0469,
11,28,11-28,Leaf,,,,,0.0350649208,67592.375,
11,29,11-29,Leaf,,,,,0.0408444591,87792.7109,
11,30,11-30,Leaf,,,,,0.0457245782,72040.3516,
12,0,12-0,f0,-0.1004337,12-1,12-2,12-2,814816.125,1672904.88,
12,1,12-1,f0,-0.706302583,12-3,12-4,12-4,120953.406,734712.812,
12,2,12-2,f0,0.674489737,12-5,12-6,12-6,173245.156,938192.062,
12,3,12-3,f0,-1.22652817,12-7,12-8,12-8,13311.1562,344847.469,
12,4,12-4,f0,-0.385320485,12-9,12-10,12-10,10363.7656,389865.375,
12,5,12-5,f0,0.201893434,12-11,12-12,12-12,22228.457,566884.0,
12,6,12-6,f0,1.17498672,12-13,12-14,12-14,19320.4062,371308.031,
12,7,12-7,f0,-1.55477357,12-15,12-16,12-16,1071.25,172072.297,
12,8,12-8,f0,-0.994457901,12-17,12-18,12-18,1918.60938,172775.172,
12,9,12-9,f0,-0.553384721,12-19,12-20,12-20,1593.48438,169314.328,
12,10,12-10,f0,-0.227544993,12-21,12-22,12-22,1725.08984,220551.031,
12,11,12-11,f0,0.0501535349,12-23,12-24,12-24,2238.22168,272512.031,
12,12,12-12,f0,0.412463188,12-25,12-26,12-26,3629.08594,294372.0,
12,13,12-13,f0,0.84162128,12-27,12-28,12-28,2059.53125,171509.578,
