Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
0,0,0-0,f2,0.0,0-1,0-2,0-2,36.678524,14373.6045,
0,1,0-1,f5,0.49000001,0-3,0-4,0-4,159.753998,3648.21313,
0,2,0-2,f2,0.00999999978,0-5,0-6,0-6,16.4805412,10725.3916,
0,3,0-3,f5,0.25,0-7,0-8,0-8,14.371685,3601.96362,
0,4,0-4,Leaf,,,,,-0.0576480925,46.2495308,
0,5,0-5,f1,1.60000002,0-9,0-10,0-10,5.51153326,7095.17822,
0,6,0-6,f5,0.49000001,0-11,0-12,0-12,159.03273,3630.21313,
0,7,0-7,f1,9.66666698,0-13,0-14,0-14,5.17963839,2119.72852,
0,8,0-8,f2,-0.0199999996,0-15,0-16,0-16,7.22117805,1482.23499,
0,9,0-9,f5,0.370000005,0-17,0-18,0-18,5.69946575,524.99469,
0,10,0-10,f1,2.8499999,0-19,0-20,0-20,4.01920509,6570.18359,
0,11,0-11,f1,1.31666672,0-21,0-22,0-22,19.9921284,3583.46362,
0,12,0-12,Leaf,,,,,0.0566719547,46.749527,
0,13,0-13,Leaf,,,,,0.00123061717,874.74115,
0,14,0-14,Leaf,,,,,-0.0017802018,1244.98743,
0,15,0-15,Leaf,,,,,-0.00948032923,213.747833,
0,16,0-16,Leaf,,,,,-0.00352315768,1268.48718,
0,17,0-17,Leaf,,,,,-0.00991901383,91.4990692,
0,18,0-18,Leaf,,,,,-0.00170981663,433.495605,
0,19,0-19,Leaf,,,,,0.0022934447,638.99353,
0,20,0-20,Leaf,,,,,-0.000208921963,5931.18994,
0,21,0-21,Leaf,,,,,-0.00928714592,145.74852,
0,22,0-22,Leaf,,,,,0.00202038325,3437.71509,
1,0,1-0,f0,0.0,1-1,1-2,1-2,13248.4385,14397.0176,
1,1,1-1,f0,-0.706302583,1-3,1-4,1-4,2303.87744,7096.64453,
1,2,1-2,f0,0.738846838,1-5,1-6,1-6,2053.27002,7300.37305,
1,3,1-3,f0,-1.2815516,1-7,1-8,1-8,171.827148,3075.69019,
1,4,1-4,f0,-0.279319048,1-9,1-10,1-10,276.328186,4020.95435,
1,5,1-5,f0,0.305480778,1-11,1-12,1-12,317.491821,4237.95068,
1,6,1-6,f0,1.22652817,1-13,1-14,1-14,196.329102,3062.42261,
1,7,1-7,f1,8.78333378,1-15,1-16,1-16,9.29541016,1449.95569,
1,8,1-8,f0,-0.994457901,1-17,1-18,1-18,14.9204102,1625.73438,
1,9,1-9,f0,-0.582841516,1-19,1-20,1-20,31.5415039,2048.22656,
1,10,1-10,f0,-0.125661343,1-21,1-22,1-22,12.890625,1972.72778,
1,11,1-11,f0,0.125661343,1-23,1-24,1-24,45.9190598,2204.47461,
1,12,1-12,f0,0.495850354,1-25,1-26,1-26,47.046875,2033.47607,
1,13,1-13,f0,0.877896309,1-27,1-28,1-28,15.1921387,1361.23633,
1,14,1-14,f0,1.55477357,1-29,1-30,1-30,20.3637695,1701.1864,
1,15,1-15,Leaf,,,,,-0.0570003577,1349.70654,
1,16,1-16,Leaf,,,,,-0.0459363163,100.249123,
1,17,1-17,Leaf,,,,,-0.0454818234,691.743225,
1,18,1-18,Leaf,,,,,-0.0393037759,933.99115,
1,19,1-19,Leaf,,,,,-0.0288055893,469.495056,
1,20,1-20,Leaf,,,,,-0.019881919,1578.73157,
1,21,1-21,Leaf,,,,,-0.00854789093,1020.73853,
1,22,1-22,Leaf,,,,,-0.00368922087,951.989258,
1,23,1-23,Leaf,,,,,0.00216278015,990.988708,
1,24,1-24,Leaf,,,,,0.0108678378,1213.48584,
1,25,1-25,Leaf,,,,,0.0187860094,1014.98798,
1,26,1-26,Leaf,,,,,0.0279666316,1018.4881,
1,27,1-27,Leaf,,,,,0.0338382311,459.495392,
1,28,1-28,Leaf,,,,,0.0408883132,901.740845,
1,29,1-29,Leaf,,,,,0.0493280143,638.743713,
1,30,1-30,Leaf,,,,,0.0566187538,1062.44275,
2,0,2-0,f0,0.0,2-1,2-2,2-2,12402.4365,14368.6357,
2,1,2-1,f0,-0.643345416,2-3,2-4,2-4,2146.18604,7083.77246,
2,2,2-2,f0,0.738846838,2-5,2-6,2-6,1935.94531,7284.86328,
2,3,2-3,f0,-1.2815516,2-7,2-8,2-8,205.635742,3311.62646,
2,4,2-4,f0,-0.279319048,2-9,2-10,2-10,204.625671,3772.14624,
2,5,2-5,f0,0.305480778,2-11,2-12,2-12,325.600952,4235.16748,
2,6,2-6,f0,1.22652817,2-13,2-14,2-14,186.625,3049.6958,
2,7,2-7,f0,-1.55477357,2-15,2-16,2-16,9.81347656,1447.21216,
2,8,2-8,f0,-0.80642122,2-17,2-18,2-18,31.6467285,1864.41431,
2,9,2-9,f0,-0.524400532,2-19,2-20,2-20,9.40319824,1804.90063,
2,10,2-10,f0,-0.176374167,2-21,2-22,2-22,13.1201706,1967.24561,
2,11,2-11,f0,0.150969222,2-23,2-24,2-24,41.052269,2201.38696,
2,12,2-12,f0,0.495850354,2-25,2-26,2-26,36.6044922,2033.78027,
2,13,2-13,f0,0.9153651,2-27,2-28,2-28,15.8793945,1359.58032,
2,14,2-14,f0,1.75068605,2-29,2-30,2-30,20.2705078,1690.11548,
2,15,2-15,Leaf,,,,,-0.0565632544,929.789124,
2,16,2-16,Leaf,,,,,-0.0506109446,517.423035,
2,17,2-17,Leaf,,,,,-0.0419967286,1283.79675,
2,18,2-18,Leaf,,,,,-0.033336591,580.617432,
2,19,2-19,Leaf,,,,,-0.0238447692,474.710083,
2,20,2-20,Leaf,,,,,-0.0188143514,1330.19055,
2,21,2-21,Leaf,,,,,-0.00950936321,685.498779,
2,22,2-22,Leaf,,,,,-0.00436245045,1281.74683,
2,23,2-23,Leaf,,,,,0.00252406765,1196.4646,
2,24,2-24,Leaf,,,,,0.0107493987,1004.92255,
2,25,2-25,Leaf,,,,,0.0188441612,1011.08514,
2,26,2-26,Leaf,,,,,0.0269537326,1022.69513,
2,27,2-27,Leaf,,,,,0.0333001763,574.258057,
2,28,2-28,Leaf,,,,,0.0401705317,785.322266,
2,29,2-29,Leaf,,,,,0.0489433743,890.020142,
2,30,2-30,Leaf,,,,,0.0559954047,800.095337,
3,0,3-0,f0,0.0,3-1,3-2,3-2,11626.5293,14373.3848,
3,1,3-1,f0,-0.706302583,3-3,3-4,3-4,2065.98486,7094.62598,
3,2,3-2,f0,0.738846838,3-5,3-6,3-6,1813.24561,7278.75879,
3,3,3-3,f0,-1.2815516,3-7,3-8,3-8,154.98877,3071.65259,
3,4,3-4,f0,-0.279319048,3-9,3-10,3-10,247.89856,4022.97314,
3,5,3-5,f0,0.253347099,3-11,3-12,3-12,285.599976,4231.2876,
3,6,3-6,f0,1.2815516,3-13,3-14,3-14,179.585449,3047.47095,
3,7,3-7,f1,8.73333359,3-15,3-16,3-16,12.4746094,1443.8219,
3,8,3-8,f0,-0.994457901,3-17,3-18,3-18,15.1791992,1627.83069,
3,9,3-9,f0,-0.524400532,3-19,3-20,3-20,32.0680542,2046.50183,
3,10,3-10,f0,-0.100433722,3-21,3-22,3-22,15.1921921,1976.47144,
3,11,3-11,f0,0.125661343,3-23,3-24,3-24,27.0849419,1853.8158,
3,12,3-12,f0,0.467698812,3-25,3-26,3-26,58.9785156,2377.47192,
3,13,3-13,f0,0.9153651,3-27,3-28,3-28,15.262207,1476.16504,
3,14,3-14,f0,1.75068605,3-29,3-30,3-30,14.1708984,1571.30591,
3,15,3-15,Leaf,,,,,-0.0538700521,1340.5459,
3,16,3-16,Leaf,,,,,-0.0418248214,103.275948,
3,17,3-17,Leaf,,,,,-0.042929627,700.567749,
3,18,3-18,Leaf,,,,,-0.0367587097,927.263,
3,19,3-19,Leaf,,,,,-0.0256378353,714.595581,
3,20,3-20,Leaf,,,,,-0.0177077856,1331.90625,
3,21,3-21,Leaf,,,,,-0.0076886192,1206.97241,
3,22,3-22,Leaf,,,,,-0.00229131151,769.498962,
3,23,3-23,Leaf,,,,,0.00171667559,992.467957,
3,24,3-24,Leaf,,,,,0.00898719952,861.347778,
3,25,3-25,Leaf,,,,,0.0162117574,1227.99731,
3,26,3-26,Leaf,,,,,0.0257015768,1149.47461,
3,27,3-27,Leaf,,,,,0.0326934233,575.955627,
3,28,3-28,Leaf,,,,,0.0392415933,900.209412,
3,29,3-29,Leaf,,,,,0.0481422059,769.816711,
3,30,3-30,Leaf,,,,,0.0543988384,801.489197,
4,0,4-0,f0,-0.0501535833,4-1,4-2,4-2,10930.4365,14369.0625,
4,1,4-1,f0,-0.706302583,4-3,4-4,4-4,1739.49219,6683.87842,
4,2,4-2,f0,0.612812996,4-5,4-6,4-6,1952.78564,7685.18359,
4,3,4-3,f0,-1.2815516,4-7,4-8,4-8,147.648926,3056.74438,
4,4,4-4,f0,-0.279319048,4-9,4-10,4-10,188.130188,3627.13428,
4,5,4-5,f0,0.227544978,4-11,4-12,4-12,241.681274,4172.49463,
4,6,4-6,f0,1.22652817,4-13,4-14,4-14,259.704102,3512.68896,
4,7,4-7,f1,8.73333359,4-15,4-16,4-16,9.03173828,1433.51306,
4,8,4-8,f0,-0.95416528,4-17,4-18,4-18,14.5673828,1623.23132,
4,9,4-9,f0,-0.582841516,4-19,4-20,4-20,30.9616699,2046.97107,
4,10,4-10,f1,6.16666651,4-21,4-22,4-22,9.09042358,1580.16309,
4,11,4-11,f0,0.100433722,4-23,4-24,4-24,25.634943,2091.9895,
4,12,4-12,f0,0.439913154,4-25,4-26,4-26,32.4871216,2080.50513,
4,13,4-13,f0,0.9153651,4-27,4-28,4-28,32.0019531,1832.8501,
4,14,4-14,f0,1.55477357,4-29,4-30,4-30,18.5698242,1679.83887,
4,15,4-15,Leaf,,,,,-0.0525241531,1329.23962,
4,16,4-16,Leaf,,,,,-0.0419980623,104.273483,
4,17,4-17,Leaf,,,,,-0.0414556339,811.161072,
4,18,4-18,Leaf,,,,,-0.0354631208,812.070251,
4,19,4-19,Leaf,,,,,-0.0267650057,474.036865,
4,20,4-20,Leaf,,,,,-0.017963795,1572.9342,
4,21,4-21,Leaf,,,,,-0.0114300717,253.735336,
4,22,4-22,Leaf,,,,,-0.0052282922,1326.42786,
4,23,4-23,Leaf,,,,,0.000426637474,1195.46399,
4,24,4-24,Leaf,,,,,0.00713558076,896.525452,
4,25,4-25,Leaf,,,,,0.0147380633,1274.07581,
4,26,4-26,Leaf,,,,,0.0224697497,806.429199,
4,27,4-27,Leaf,,,,,0.0295229424,1052.20386,
4,28,4-28,Leaf,,,,,0.0376852117,780.646301,
4,29,4-29,Leaf,,,,,0.0450360999,633.408203,
4,30,4-30,Leaf,,,,,0.051998347,1046.43066,
5,0,5-0,f0,-0.100433722,5-1,5-2,5-2,10344.9922,14345.8369,
5,1,5-1,f0,-0.706302583,5-3,5-4,5-4,1421.32617,6334.77051,
5,2,5-2,f0,0.612812996,5-5,5-6,5-6,2058.88965,8011.06641,
5,3,5-3,f0,-1.2815516,5-7,5-8,5-8,151.166504,3067.39795,
5,4,5-4,f0,-0.279319048,5-9,5-10,5-10,127.437134,3267.37256,
5,5,5-5,f0,0.201893479,5-11,5-12,5-12,273.738922,4520.53076,
5,6,5-6,f0,1.22652817,5-13,5-14,5-14,251.933594,3490.5354,
5,7,5-7,f0,-1.47579098,5-15,5-16,5-16,8.13769531,1442.9281,
5,8,5-8,f0,-0.994457901,5-17,5-18,5-18,13.2021484,1624.46985,
5,9,5-9,f0,-0.524400532,5-19,5-20,5-20,31.3110962,2047.0343,
5,10,5-10,f2,-0.00999999978,5-21,5-22,5-22,5.91867828,1220.33826,
5,11,5-11,f0,0.100433722,5-23,5-24,5-24,18.7535324,2309.94653,
5,12,5-12,f0,0.439913154,5-25,5-26,5-26,36.0187988,2210.58447,
5,13,5-13,f0,0.80642122,5-27,5-28,5-28,29.8481445,1820.2749,
5,14,5-14,f0,1.55477357,5-29,5-30,5-30,18.5678711,1670.2605,
5,15,5-15,Leaf,,,,,-0.0519764535,1074.01013,
5,16,5-16,Leaf,,,,,-0.045987837,368.91803,
5,17,5-17,Leaf,,,,,-0.0403247215,695.173279,
5,18,5-18,Leaf,,,,,-0.0345554426,929.296631,
5,19,5-19,Leaf,,,,,-0.0245565083,722.805054,
5,20,5-20,Leaf,,,,,-0.0167455953,1324.22925,
5,21,5-21,Leaf,,,,,-0.0126441773,159.727203,
5,22,5-22,Leaf,,,,,-0.00643638195,1060.61108,
5,23,5-23,Leaf,,,,,0.000140406497,1572.95203,
5,24,5-24,Leaf,,,,,0.00593710039,736.994446,
5,25,5-25,Leaf,,,,,0.0138934972,1423.93335,
5,26,5-26,Leaf,,,,,0.021922173,786.651001,
5,27,5-27,Leaf,,,,,0.0271120854,690.899231,
5,28,5-28,Leaf,,,,,0.0351740234,1129.37573,
5,29,5-29,Leaf,,,,,0.0439140797,623.028137,
5,30,5-30,Leaf,,,,,0.0508916229,1047.23242,
6,0,6-0,f0,-0.0501535833,6-1,6-2,6-2,9813.00586,14298.0146,
6,1,6-1,f0,-0.706302583,6-3,6-4,6-4,1541.35303,6672.90332,
6,2,6-2,f0,0.643345416,6-5,6-6,6-6,1790.84912,7625.11182,
6,3,6-3,f0,-1.2815516,6-7,6-8,6-8,134.631836,3047.95068,
6,4,6-4,f0,-0.305480778,6-9,6-10,6-10,158.461487,3624.95264,
6,5,6-5,f0,0.227544978,6-11,6-12,6-12,242.085358,4251.38867,
6,6,6-6,f0,1.22652817,6-13,6-14,6-14,221.01123,3373.72314,
6,7,6-7,f0,-1.55477357,6-15,6-16,6-16,10.3273926,1431.43323,
6,8,6-8,f0,-0.994457901,6-17,6-18,6-18,12.078125,1616.51733,
6,9,6-9,f0,-0.582841516,6-19,6-20,6-20,23.8759155,1880.53516,
6,10,6-10,f0,-0.176374167,6-21,6-22,6-22,8.57872009,1744.41736,
6,11,6-11,f0,0.125661343,6-23,6-24,6-24,15.1206589,2081.7417,
6,12,6-12,f0,0.439913154,6-25,6-26,6-26,28.7182617,2169.64697,
6,13,6-13,f0,0.877896309,6-27,6-28,6-28,28.3066406,1706.61011,
6,14,6-14,f0,1.88079357,6-29,6-30,6-30,14.5600586,1667.11304,
6,15,6-15,Leaf,,,,,-0.0512289368,920.314697,
6,16,6-16,Leaf,,,,,-0.0452651754,511.1185,
6,17,6-17,Leaf,,,,,-0.0395455621,695.538696,
6,18,6-18,Leaf,,,,,-0.0340015553,920.978699,
6,19,6-19,Leaf,,,,,-0.0253718812,471.043213,
6,20,6-20,Leaf,,,,,-0.0175086688,1409.49194,
6,21,6-21,Leaf,,,,,-0.00907728262,856.015137,
6,22,6-22,Leaf,,,,,-0.00485827914,888.402222,
6,23,6-23,Leaf,,,,,0.00105063175,1382.9292,
6,24,6-24,Leaf,,,,,0.00646330835,698.812561,
6,25,6-25,Leaf,,,,,0.0142282257,1257.86938,
6,26,6-26,Leaf,,,,,0.0212571677,911.777649,
6,27,6-27,Leaf,,,,,0.027670579,811.25592,
6,28,6-28,Leaf,,,,,0.0355548412,895.354126,
6,29,6-29,Leaf,,,,,0.0447996445,1021.3725,
6,30,6-30,Leaf,,,,,0.0510213524,645.74054,
7,0,7-0,f0,0.0,7-1,7-2,7-2,9267.37988,14281.4434,
7,1,7-1,f0,-0.643345416,7-3,7-4,7-4,1674.896,7058.82275,
7,2,7-2,f0,0.738846838,7-5,7-6,7-6,1515.48389,7222.62109,
7,3,7-3,f0,-1.22652817,7-7,7-8,7-8,174.279785,3271.87354,
7,4,7-4,f0,-0.279319048,7-9,7-10,7-10,145.768768,3786.94922,
7,5,7-5,f0,0.227544978,7-11,7-12,7-12,221.443237,4230.03564,
7,6,7-6,f0,1.22652817,7-13,7-14,7-14,136.873535,2992.58521,
7,7,7-7,f0,-1.47579098,7-15,7-16,7-16,12.3061523,1550.04187,
7,8,7-8,f0,-0.772193193,7-17,7-18,7-18,22.0541992,1721.83167,
7,9,7-9,f0,-0.524400532,7-19,7-20,7-20,12.7252808,1808.65027,
7,10,7-10,f0,-0.100433722,7-21,7-22,7-22,11.7964287,1978.29883,
7,11,7-11,f0,0.150969222,7-23,7-24,7-24,11.950964,1698.11597,
7,12,7-12,f0,0.467698812,7-25,7-26,7-26,52.0361328,2531.91968,
7,13,7-13,f1,9.26666641,7-27,7-28,7-28,18.2149658,1342.96765,
7,14,7-14,f0,1.55477357,7-29,7-30,7-30,15.767334,1649.61755,
7,15,7-15,Leaf,,,,,-0.0495690815,1047.39258,
7,16,7-16,Leaf,,,,,-0.0433079265,502.649353,
7,17,7-17,Leaf,,,,,-0.0357605182,1249.599,
7,18,7-18,Leaf,,,,,-0.0279433914,472.232605,
7,19,7-19,Leaf,,,,,-0.0213606767,473.307739,
7,20,7-20,Leaf,,,,,-0.0155683719,1335.34253,
7,21,7-21,Leaf,,,,,-0.00715593388,1209.32092,
7,22,7-22,Leaf,,,,,-0.00239986554,768.977966,
7,23,7-23,Leaf,,,,,0.00223685685,1202.55225,
7,24,7-24,Leaf,,,,,0.00777216535,495.563721,
7,25,7-25,Leaf,,,,,0.0139650283,1397.03479,
7,26,7-26,Leaf,,,,,0.0226389896,1134.88489,
7,27,7-27,Leaf,,,,,0.0352634825,950.835327,
7,28,7-28,Leaf,,,,,0.0273371264,392.132263,
7,29,7-29,Leaf,,,,,0.0418788157,620.637207,
7,30,7-30,Leaf,,,,,0.0483632758,1028.98035,
8,0,8-0,f0,-0.0250689089,8-1,8-2,8-2,8797.58594,14236.7295,
8,1,8-1,f0,-0.674489737,8-3,8-4,8-4,1499.95801,6841.12939,
8,2,8-2,f0,0.738846838,8-5,8-6,8-6,1504.479,7395.59961,
8,3,8-3,f0,-1.2815516,8-7,8-8,8-8,143.705078,3141.26221,
8,4,8-4,f0,-0.279319048,8-9,8-10,8-10,152.440125,3699.86743,
8,5,8-5,f0,0.305480778,8-11,8-12,8-12,248.273315,4413.14062,
8,6,8-6,f0,1.22652817,8-13,8-14,8-14,146.216309,2982.45898,
8,7,8-7,f1,8.53333378,8-15,8-16,8-16,8.94848633,1412.05286,
8,8,8-8,f0,-0.80642122,8-17,8-18,8-18,21.1105957,1729.20935,
8,9,8-9,f0,-0.582841516,8-19,8-20,8-20,13.619751,1916.75012,
8,10,8-10,f0,-0.176374167,8-21,8-22,8-22,8.64092255,1783.11731,
8,11,8-11,f0,0.125661343,8-23,8-24,8-24,35.9175797,2397.19385,
8,12,8-12,f0,0.495850354,8-25,8-26,8-26,23.0020142,2015.94678,
8,13,8-13,f1,9.26666641,8-27,8-28,8-28,13.3383789,1350.10425,
8,14,8-14,f0,1.75068605,8-29,8-30,8-30,15.5529785,1632.35486,
8,15,8-15,Leaf,,,,,-0.0476996861,1306.53687,
8,16,8-16,Leaf,,,,,-0.0374944434,105.515976,
8,17,8-17,Leaf,,,,,-0.0360047296,1276.31165,
8,18,8-18,Leaf,,,,,-0.0282470714,452.897614,
8,19,8-19,Leaf,,,,,-0.0228867736,353.00415,
8,20,8-20,Leaf,,,,,-0.0162896495,1563.74597,
8,21,8-21,Leaf,,,,,-0.00796833076,685.585327,
8,22,8-22,Leaf,,,,,-0.00367028313,1097.53198,
8,23,8-23,Leaf,,,,,0.00122593646,1182.65088,
8,24,8-24,Leaf,,,,,0.00857065059,1214.54297,
8,25,8-25,Leaf,,,,,0.0159905721,1006.97369,
8,26,8-26,Leaf,,,,,0.0224534199,1008.97308,
8,27,8-27,Leaf,,,,,0.0336813815,954.25354,
8,28,8-28,Leaf,,,,,0.0268697198,395.850739,
8,29,8-29,Leaf,,,,,0.0421524122,866.987549,
8,30,8-30,Leaf,,,,,0.0484286621,765.36731,
9,0,9-0,f0,0.0,9-1,9-2,9-2,8337.70898,14198.9658,
9,1,9-1,f0,-0.706302583,9-3,9-4,9-4,1484.72363,6997.78711,
9,2,9-2,f0,0.738846838,9-5,9-6,9-6,1353.03174,7201.17871,
9,3,9-3,f0,-1.2815516,9-7,9-8,9-8,126.118164,2985.39307,
9,4,9-4,f0,-0.279319048,9-9,9-10,9-10,172.638733,4012.39404,
9,5,9-5,f0,0.358458787,9-11,9-12,9-12,189.003418,4223.36475,
9,6,9-6,f0,1.22652817,9-13,9-14,9-14,139.130859,2977.81396,
9,7,9-7,f0,-1.55477357,9-15,9-16,9-16,9.04760742,1395.05957,
9,8,9-8,f0,-0.994457901,9-17,9-18,9-18,14.5727539,1590.3335,
9,9,9-9,f0,-0.524400532,9-19,9-20,9-20,22.628418,2035.47913,
9,10,9-10,f0,-0.125661343,9-21,9-22,9-22,9.42011642,1976.91479,
9,11,9-11,f0,0.201893479,9-23,9-24,9-24,33.7112579,2509.37207,
9,12,9-12,f0,0.495850354,9-25,9-26,9-26,14.7662964,1713.99255,
9,13,9-13,f0,0.9153651,9-27,9-28,9-28,12.1195068,1341.96362,
9,14,9-14,f0,1.75068605,9-29,9-30,9-30,16.1154785,1635.85034,
9,15,9-15,Leaf,,,,,-0.0478518493,893.182495,
9,16,9-16,Leaf,,,,,-0.0422103032,501.877045,
9,17,9-17,Leaf,,,,,-0.0368567184,679.260254,
9,18,9-18,Leaf,,,,,-0.030813206,911.073242,
9,19,9-19,Leaf,,,,,-0.0217962917,705.109436,
9,20,9-20,Leaf,,,,,-0.0151032377,1330.36975,
9,21,9-21,Leaf,,,,,-0.00700232247,1012.78333,
9,22,9-22,Leaf,,,,,-0.00285534514,964.131531,
9,23,9-23,Leaf,,,,,0.00379606499,1530.25281,
9,24,9-24,Leaf,,,,,0.010926418,979.119324,
9,25,9-25,Leaf,,,,,0.0161323082,707.956177,
9,26,9-26,Leaf,,,,,0.0218643416,1006.03632,
9,27,9-27,Leaf,,,,,0.0275562573,571.898743,
9,28,9-28,Leaf,,,,,0.0335655846,770.06488,
9,29,9-29,Leaf,,,,,0.0410986915,861.287903,
9,30,9-30,Leaf,,,,,0.0474460572,774.5625,
10,0,10-0,f0,0.0501535833,10-1,10-2,10-2,7816.44922,14119.5537,
10,1,10-1,f0,-0.612812996,10-3,10-4,10-4,1633.10229,7368.04199,
10,2,10-2,f0,0.772193193,10-5,10-6,10-6,1140.95166,6751.51172,
10,3,10-3,f0,-1.22652817,10-7,10-8,10-8,176.02832,3306.06543,
10,4,10-4,f0,-0.279319048,10-9,10-10,10-10,152.850311,4061.97656,
10,5,10-5,f0,0.385320455,10-11,10-12,10-12,155.95575,3921.76465,
10,6,10-6,f0,1.22652817,10-13,10-14,10-14,117.698242,2829.74731,
10,7,10-7,f0,-1.55477357,10-15,10-16,10-16,14.0371094,1509.03821,
10,8,10-8,f0,-0.80642122,10-17,10-18,10-18,28.4211426,1797.02722,
10,9,10-9,f1,4.7833333,10-19,10-20,10-20,6.74462891,1682.84082,
10,10,10-10,f1,6.16666651,10-21,10-22,10-22,15.1820145,2379.13574,
10,11,10-11,f0,0.201893479,10-23,10-24,10-24,27.6192169,2253.125,
10,12,10-12,f0,0.524400532,10-25,10-26,10-26,14.2009277,1668.63965,
10,13,10-13,f1,9.3166666,10-27,10-28,10-28,8.8236084,1210.28284,
10,14,10-14,f0,1.88079357,10-29,10-30,10-30,16.0056152,1619.46436,
10,15,10-15,Leaf,,,,,-0.0470983237,893.006592,
10,16,10-16,Leaf,,,,,-0.0407708511,616.031555,
10,17,10-17,Leaf,,,,,-0.0335423388,1124.86182,
10,18,10-18,Leaf,,,,,-0.0256090108,672.165405,
10,19,10-19,Leaf,,,,,-0.0200234242,257.833191,
10,20,10-20,Leaf,,,,,-0.0146565465,1425.00757,
10,21,10-21,Leaf,,,,,-0.00913175009,384.027985,
10,22,10-22,Leaf,,,,,-0.00262214825,1995.10767,
10,23,10-23,Leaf,,,,,0.00440387521,1127.68677,
10,24,10-24,Leaf,,,,,0.0110519016,1125.43835,
10,25,10-25,Leaf,,,,,0.0164697487,688.345337,
10,26,10-26,Leaf,,,,,0.0221737549,980.29425,
10,27,10-27,Leaf,,,,,0.0323935375,875.598755,
10,28,10-28,Leaf,,,,,0.0263431799,334.684082,
10,29,10-29,Leaf,,,,,0.0406434648,992.319824,
10,30,10-30,Leaf,,,,,0.0471456423,627.144531,
11,0,11-0,f0,0.0501535833,11-1,11-2,11-2,7328.17822,14059.6875,
11,1,11-1,f0,-0.612812996,11-3,11-4,11-4,1557.07544,7357.65234,
11,2,11-2,f0,0.80642122,11-5,11-6,11-6,1095.47681,6702.03564,
11,3,11-3,f0,-1.2815516,11-7,11-8,11-8,165.345215,3279.54199,
11,4,11-4,f0,-0.279319048,11-9,11-10,11-10,138.439819,4078.11011,
11,5,11-5,f0,0.358458787,11-11,11-12,11-12,165.917847,4003.46777,
11,6,11-6,f0,1.2815516,11-13,11-14,11-14,106.649414,2698.56763,
11,7,11-7,f0,-1.55477357,11-15,11-16,11-16,8.49926758,1358.03125,
11,8,11-8,f0,-0.877896309,11-17,11-18,11-18,29.9200439,1921.51074,
11,9,11-9,f0,-0.385320455,11-19,11-20,11-20,4.06225586,1693.12012,
11,10,11-10,f0,-0.100433722,11-21,11-22,11-22,18.5886497,2384.98999,
11,11,11-11,f0,0.201893479,11-23,11-24,11-24,18.8387604,2102.58618,
11,12,11-12,f0,0.495850354,11-25,11-26,11-26,16.6234741,1900.88171,
11,13,11-13,f0,1.08031929,11-27,11-28,11-28,7.54052734,1224.79028,
11,14,11-14,f0,1.75068605,11-29,11-30,11-30,10.9689941,1473.77734,
11,15,11-15,Leaf,,,,,-0.0460902601,873.414307,
11,16,11-16,Leaf,,,,,-0.0405462086,484.616974,
11,17,11-17,Leaf,,,,,-0.0340456925,1000.97711,
11,18,11-18,Leaf,,,,,-0.0264285002,920.53363,
11,19,11-19,Leaf,,,,,-0.0160619728,1060.04199,
11,20,11-20,Leaf,,,,,-0.0129361497,633.078186,
11,21,11-21,Leaf,,,,,-0.00629361114,1209.36292,
11,22,11-22,Leaf,,,,,-0.000996131799,1175.62708,
11,23,11-23,Leaf,,,,,0.00419594208,1119.31946,
11,24,11-24,Leaf,,,,,0.00989240967,983.266663,
11,25,11-25,Leaf,,,,,0.015335083,691.520508,
11,26,11-26,Leaf,,,,,0.0212335754,1209.36121,
11,27,11-27,Leaf,,,,,0.0289272182,792.405212,
11,28,11-28,Leaf,,,,,0.0341804437,432.385101,
11,29,11-29,Leaf,,,,,0.0399623737,720.984192,
11,30,11-30,Leaf,,,,,0.0455971435,752.793152,
12,0,12-0,f0,-0.0501535833,12-1,12-2,12-2,6955.14111,14005.7363,
12,1,12-1,f0,-0.706302583,12-3,12-4,12-4,1159.03882,6520.979,
12,2,12-2,f0,0.738846838,12-5,12-6,12-6,1330.56445,7484.75732,
12,3,12-3,f0,-1.2815516,12-7,12-8,12-8,125.420898,2913.0498,
12,4,12-4,f0,-0.279319048,12-9,12-10,12-10,106.603882,3607.92944,
12,5,12-5,f0,0.227544978,12-11,12-12,12-12,202.961761,4588.03662,
12,6,12-6,f0,1.2815516,12-13,12-14,12-14,123.540039,2896.7207,
12,7,12-7,f0,-1.55477357,12-15,12-16,12-16,9.9987793,1343.10938,
12,8,12-8,f0,-0.994457901,12-17,12-18,12-18,10.5196533,1569.94043,
12,9,12-9,f0,-0.524400532,12-19,12-20,12-20,17.2562256,2021.13867,
12,10,12-10,f2,-0.00999999978,12-21,12-22,12-22,8.62361145,1586.79077,
12,11,12-11,f0,0.100433722,12-23,12-24,12-24,14.5484085,2077.89575,
12,12,12-12,f0,0.439913154,12-25,12-26,12-26,36.5627441,2510.14062,
12,13,12-13,f0,0.877896309,12-27,12-28,12-28,12.2844238,1427.44238,
12,14,12-14,f0,1.55477357,12-29,12-30,12-30,11.8173828,1469.27832,
12,15,12-15,Leaf,,,,,-0.0455333777,863.627808,
12,16,12-16,Leaf,,,,,-0.0395967737,479.481537,
12,17,12-17,Leaf,,,,,-0.0338625573,667.118164,
12,18,12-18,Leaf,,,,,-0.0286541358,902.822266,
